13 	Gilbert Arenas 	PG 	21 	GSW 	82 	2866 	18.6 	.540 	.478 	.397 	.265 	3.6 	10.6 	7.2 	30.0 	2.2 	0.4 	17.3 	24.9 	108 	110 	5.8 	0.7 	6.5 	.109
14 	Brandon Armstrong 	SG 	22 	NJN 	17 	69 	3.9 	.405 	.352 	.222 	.222 	0.0 	6.6 	3.3 	4.8 	2.3 	1.1 	14.4 	22.6 	76 	100 	-0.2 	0.1 	-0.1 	-0.050
15 	Darrell Armstrong 	PG 	34 	ORL 	82 	2350 	14.6 	.530 	.470 	.292 	.361 	4.3 	10.2 	7.2 	21.7 	3.0 	0.4 	18.1 	16.9 	106 	104 	2.7 	2.2 	4.9 	.100
16 	Carlos Arroyo 	PG 	23 	UTA 	44 	287 	14.1 	.510 	.472 	.202 	.064 	4.8 	6.1 	5.5 	33.1 	2.2 	0.3 	20.2 	23.8 	98 	106 	0.1 	0.2 	0.3 	.057
17 	Chucky Atkins 	PG 	28 	DET 	65 	1398 	10.1 	.475 	.454 	.105 	.520 	1.8 	6.5 	4.1 	22.4 	1.1 	0.2 	13.7 	19.4 	97 	105 	0.3 	1.2 	1.5 	.053
18 	Stacey Augmon 	SG 	34 	NOH 	70 	862 	9.3 	.474 	.411 	.375 	.036 	3.5 	12.7 	8.0 	12.5 	1.7 	0.8 	15.2 	13.9 	99 	103 	0.2 	1.0 	1.2 	.067
19 	Dalibor Bagaric 	C 	22 	CHI 	10 	76 	7.1 	.342 	.308 	.154 	.000 	10.3 	18.6 	14.5 	8.2 	2.0 	2.9 	15.3 	19.1 	77 	102 	-0.2 	0.1 	-0.1 	-0.048
20 	Vin Baker 	C 	31 	BOS 	52 	942 	10.6 	.531 	.478 	.517 	.019 	10.5 	13.3 	11.9 	5.3 	1.2 	2.5 	19.4 	15.5 	101 	102 	0.5 	1.1 	1.6 	.082
21 	Brent Barry 	SG 	31 	SEA 	75 	2480 	15.8 	.597 	.560 	.279 	.508 	2.2 	12.2 	7.1 	25.0 	2.5 	0.5 	18.0 	14.9 	115 	104 	4.8 	2.5 	7.3 	.141
22 	Jon Barry 	SG 	33 	DET 	80 	1473 	17.9 	.593 	.553 	.236 	.505 	2.6 	12.0 	7.2 	25.5 	2.4 	0.7 	14.8 	17.9 	116 	100 	3.4 	2.2 	5.6 	.183
23 	Maceo Baston 	PF 	27 	TOR 	16 	106 	18.0 	.661 	.600 	.480 	.000 	4.1 	21.3 	12.4 	0.0 	2.0 	7.3 	16.5 	15.6 	113 	100 	0.2 	0.2 	0.3 	.153
24 	Mengke Bateer 	C 	27 	SAS 	12 	46 	-8.4 	.252 	.265 	.118 	.176 	5.3 	19.2 	12.6 	13.5 	0.0 	0.0 	25.1 	24.1 	53 	102 	-0.3 	0.1 	-0.2 	-0.248
25 	Mike Batiste 	PF 	25 	MEM 	75 	1248 	12.2 	.476 	.441 	.188 	.173 	7.5 	15.6 	11.6 	6.9 	1.7 	0.9 	12.0 	20.7 	96 	107 	0.0 	0.7 	0.8 	.029
26 	Tony Battie 	C 	26 	BOS 	67 	1683 	15.2 	.578 	.541 	.320 	.014 	9.7 	19.7 	14.6 	5.2 	1.0 	3.8 	10.2 	12.9 	119 	100 	3.3 	2.5 	5.8 	.164
27 	Shane Battier 	SF 	24 	MEM 	78 	2383 	15.0 	.597 	.559 	.255 	.380 	6.1 	10.1 	8.1 	6.8 	2.2 	2.5 	9.7 	13.2 	120 	107 	4.8 	1.5 	6.2 	.126
28 	Lonny Baxter 	C 	24 	CHI 	55 	682 	11.3 	.521 	.466 	.500 	.010 	10.7 	16.0 	13.4 	3.8 	0.7 	2.3 	15.5 	19.3 	100 	106 	0.4 	0.5 	0.9 	.063
29 	Raja Bell 	SG 	26 	DAL 	75 	1173 	7.9 	.509 	.491 	.161 	.242 	4.4 	9.2 	6.8 	6.8 	2.3 	0.5 	16.0 	10.4 	101 	104 	0.5 	1.2 	1.7 	.069
30 	Jonathan Bender 	SF 	22 	IND 	46 	819 	13.3 	.521 	.478 	.331 	.209 	5.9 	12.2 	9.1 	8.6 	0.5 	5.0 	12.6 	18.4 	103 	102 	0.7 	1.0 	1.7 	.099
31 	Corey Benjamin 	SG 	24 	ATL 	9 	152 	7.3 	.400 	.326 	.372 	.302 	7.8 	15.1 	11.6 	10.4 	0.3 	0.9 	10.7 	16.9 	93 	109 	0.0 	0.1 	0.0 	.004
32 	Travis Best 	PG 	30 	MIA 	72 	1807 	11.2 	.473 	.427 	.211 	.187 	1.6 	8.0 	4.7 	25.7 	1.3 	0.3 	14.3 	19.4 	97 	106 	0.5 	1.4 	1.8 	.048
33 	Mike Bibby 	PG 	24 	SAC 	55 	1835 	17.6 	.559 	.510 	.267 	.196 	2.1 	6.3 	4.3 	24.3 	2.0 	0.3 	14.0 	21.9 	109 	103 	3.5 	2.0 	5.6 	.146
34 	Chauncey Billups 	PG 	26 	DET 	74 	2327 	20.4 	.582 	.506 	.416 	.437 	1.9 	12.2 	7.0 	23.7 	1.5 	0.5 	11.5 	24.1 	116 	102 	7.0 	2.9 	9.9 	.204
35 	Corie Blount 	C 	34 	CHI 	50 	836 	9.6 	.502 	.485 	.261 	.000 	9.1 	17.9 	13.5 	8.9 	2.0 	1.7 	22.3 	10.2 	99 	103 	0.2 	0.9 	1.1 	.064
36 	Mark Blount 	C 	27 	TOT 	81 	1403 	10.6 	.491 	.432 	.401 	.000 	8.8 	16.9 	12.6 	7.0 	1.6 	3.8 	20.2 	16.4 	93 	100 	-0.4 	2.1 	1.7 	.059
37 	Calvin Booth 	C 	26 	SEA 	47 	575 	9.9 	.494 	.437 	.395 	.017 	6.5 	16.0 	11.2 	3.3 	1.0 	4.5 	13.6 	13.2 	99 	103 	0.2 	0.7 	0.8 	.071
38 	Carlos Boozer 	PF 	21 	CLE 	81 	2049 	17.9 	.577 	.536 	.311 	.002 	10.8 	22.7 	16.6 	9.3 	1.5 	1.7 	12.8 	17.1 	114 	105 	4.2 	1.8 	5.9 	.139
39 	Ruben Boumtje-Boumtje 	C 	24 	POR 	2 	5 	18.4 	.000 	.000 	.000 	.000 	24.2 	0.0 	12.1 	26.6 	10.7 	0.0 	0.0 	9.2 	90 	90 	0.0 	0.0 	0.0 	.114
40 	Bruce Bowen 	SF 	31 	SAS 	82 	2566 	9.1 	.563 	.571 	.186 	.478 	2.8 	7.8 	5.4 	6.8 	1.4 	1.1 	12.2 	10.7 	110 	103 	2.4 	2.7 	5.1 	.096
41 	Ryan Bowen 	SG 	27 	DEN 	62 	996 	12.7 	.519 	.497 	.208 	.036 	8.7 	9.7 	9.2 	9.3 	3.4 	2.3 	16.7 	11.5 	103 	99 	0.6 	1.6 	2.1 	.102
42 	Earl Boykins 	PG 	26 	GSW 	68 	1321 	17.6 	.543 	.460 	.431 	.166 	2.9 	4.2 	3.5 	26.8 	1.5 	0.2 	11.7 	20.1 	118 	114 	3.9 	-0.4 	3.5 	.127
43 	Michael Bradley 	PF 	23 	TOR 	67 	1314 	12.8 	.492 	.482 	.213 	.019 	13.5 	22.4 	17.7 	8.4 	0.7 	1.7 	18.1 	14.6 	100 	107 	0.7 	0.9 	1.5 	.056
44 	Shawn Bradley 	C 	30 	DAL 	81 	1731 	18.3 	.601 	.536 	.467 	.003 	9.6 	20.7 	15.1 	4.6 	1.9 	7.3 	12.9 	13.6 	121 	96 	3.9 	3.5 	7.4 	.204
45 	Elton Brand 	PF 	23 	LAC 	62 	2454 	21.7 	.543 	.502 	.396 	.001 	13.1 	19.3 	16.2 	12.0 	1.5 	4.6 	13.2 	22.4 	109 	103 	4.9 	2.7 	7.6 	.149
46 	J.R. Bremer 	PG 	22 	BOS 	64 	1503 	12.7 	.515 	.477 	.239 	.616 	1.3 	9.8 	5.5 	19.2 	1.3 	0.2 	10.3 	17.7 	106 	105 	1.8 	1.2 	3.0 	.096
47 	Jamison Brewer 	PG 	22 	IND 	10 	80 	13.4 	.525 	.529 	.529 	.118 	7.2 	5.5 	6.3 	36.4 	1.3 	0.9 	22.3 	15.2 	108 	105 	0.1 	0.1 	0.2 	.106
48 	Primoz Brezec 	C 	23 	IND 	22 	111 	10.9 	.449 	.395 	.526 	.026 	13.5 	9.9 	11.6 	6.0 	0.9 	2.6 	13.0 	21.9 	95 	103 	0.0 	0.1 	0.1 	.047
49 	Damone Brown 	PF 	23 	TOR 	5 	115 	1.6 	.363 	.314 	.229 	.057 	2.9 	12.4 	7.4 	4.2 	0.5 	0.0 	13.5 	17.7 	74 	111 	-0.3 	0.0 	-0.2 	-0.102
50 	Devin Brown 	SG 	24 	TOT 	10 	93 	6.9 	.389 	.343 	.229 	.029 	10.0 	12.8 	11.2 	13.5 	2.3 	0.9 	18.9 	23.0 	80 	101 	-0.2 	0.1 	-0.1 	-0.043
51 	Kedrick Brown 	SF 	21 	BOS 	51 	666 	8.8 	.392 	.365 	.187 	.228 	7.4 	16.6 	11.9 	5.1 	2.7 	1.5 	11.1 	14.5 	86 	99 	-0.5 	1.1 	0.5 	.037
52 	Kwame Brown 	C 	20 	WAS 	80 	1773 	13.6 	.496 	.446 	.432 	.006 	8.5 	19.9 	14.2 	5.6 	1.5 	3.4 	15.5 	18.8 	96 	102 	0.2 	2.3 	2.5 	.069
53 	P.J. Brown 	PF 	33 	NOH 	78 	2609 	17.6 	.592 	.531 	.386 	.005 	10.7 	20.7 	15.6 	9.2 	1.4 	2.2 	12.2 	14.0 	122 	100 	6.4 	3.8 	10.2 	.188
54 	Randy Brown 	PG 	34 	PHO 	32 	262 	7.2 	.425 	.372 	.279 	.000 	1.3 	10.0 	5.6 	19.2 	3.4 	0.6 	26.0 	11.2 	86 	101 	-0.2 	0.4 	0.2 	.031
55 	Tierre Brown 	PG 	23 	CLE 	15 	168 	17.4 	.499 	.458 	.237 	.017 	5.2 	14.9 	10.0 	41.6 	4.0 	0.0 	25.2 	22.5 	94 	103 	0.0 	0.2 	0.2 	.044
56 	Rick Brunson 	PG 	30 	CHI 	17 	196 	13.4 	.543 	.500 	.240 	.120 	2.3 	8.3 	5.4 	29.0 	2.6 	1.1 	23.5 	16.4 	102 	106 	0.1 	0.1 	0.3 	.070
57 	Kobe Bryant 	SG 	24 	LAL 	82 	3401 	26.2 	.550 	.483 	.371 	.168 	3.5 	15.3 	9.3 	27.2 	2.8 	1.4 	11.4 	32.9 	111 	103 	11.0 	4.0 	14.9 	.210
58 	Mark Bryant 	PF 	37 	TOT 	16 	100 	0.4 	.313 	.263 	.211 	.000 	9.2 	14.3 	11.7 	5.9 	0.5 	0.8 	25.2 	12.5 	69 	106 	-0.2 	0.1 	-0.1 	-0.068
59 	Greg Buckner 	SG 	26 	PHI 	75 	1514 	11.6 	.519 	.484 	.204 	.138 	5.5 	11.4 	8.4 	10.1 	2.5 	0.8 	12.5 	14.7 	106 	103 	1.5 	1.7 	3.1 	.100
60 	Pat Burke 	C 	29 	ORL 	62 	783 	8.3 	.415 	.383 	.196 	.024 	8.1 	13.4 	10.7 	4.9 	1.3 	2.3 	12.8 	21.1 	86 	106 	-1.0 	0.6 	-0.3 	-0.021
61 	Caron Butler 	SF 	22 	MIA 	78 	2858 	15.1 	.502 	.432 	.363 	.104 	5.3 	10.9 	8.0 	14.1 	2.6 	0.9 	13.8 	22.9 	99 	102 	1.6 	3.6 	5.1 	.086
62 	Rasual Butler 	SG 	23 	MIA 	72 	1514 	9.5 	.437 	.406 	.182 	.299 	2.1 	12.3 	7.1 	11.4 	0.8 	2.2 	11.1 	21.6 	88 	104 	-1.4 	1.4 	0.1 	.002
63 	Jason Caffey 	PF 	29 	MIL 	51 	894 	10.5 	.501 	.456 	.427 	.000 	8.9 	14.2 	11.5 	6.7 	1.1 	1.2 	16.0 	18.3 	98 	110 	0.3 	0.3 	0.6 	.031
64 	Marcus Camby 	C 	28 	DEN 	29 	616 	17.5 	.444 	.414 	.220 	.022 	13.5 	26.4 	19.7 	14.4 	1.7 	5.2 	9.8 	19.9 	99 	96 	0.3 	1.2 	1.5 	.119
65 	Elden Campbell 	C 	34 	TOT 	56 	869 	14.1 	.483 	.397 	.461 	.003 	6.2 	18.2 	12.1 	9.9 	2.0 	3.3 	12.4 	21.3 	100 	99 	0.6 	1.4 	2.0 	.109
66 	Brian Cardinal 	PF 	25 	WAS 	5 	15 	13.8 	.410 	.250 	.500 	.250 	23.6 	15.8 	19.7 	10.4 	0.0 	0.0 	17.0 	18.5 	100 	109 	0.0 	0.0 	0.0 	.051
67 	Anthony Carter 	PG 	27 	MIA 	49 	912 	9.9 	.390 	.356 	.215 	.034 	1.5 	9.3 	5.3 	37.9 	2.7 	0.4 	24.1 	17.3 	84 	103 	-1.3 	1.1 	-0.2 	-0.012
68 	Vince Carter 	SG 	26 	TOR 	43 	1471 	21.9 	.532 	.497 	.211 	.172 	4.4 	10.4 	7.3 	20.4 	1.7 	2.0 	8.2 	28.1 	109 	108 	3.4 	0.8 	4.2 	.136
69 	Sam Cassell 	PG 	33 	MIL 	78 	2700 	22.3 	.565 	.495 	.385 	.140 	2.5 	12.4 	7.4 	29.6 	1.7 	0.4 	11.5 	26.5 	115 	110 	8.8 	0.8 	9.6 	.171
70 	Kelvin Cato 	C 	28 	HOU 	73 	1247 	15.5 	.535 	.520 	.484 	.016 	12.5 	26.7 	19.8 	2.6 	1.6 	4.9 	15.3 	13.6 	107 	96 	1.3 	2.5 	3.8 	.145
71 	Tyson Chandler 	C 	20 	CHI 	75 	1827 	15.8 	.565 	.531 	.601 	.000 	10.4 	20.6 	15.5 	6.8 	1.0 	4.2 	18.1 	18.1 	104 	103 	1.8 	2.1 	3.9 	.102
72 	Calbert Cheaney 	SG 	31 	UTA 	81 	2351 	9.8 	.514 	.507 	.106 	.038 	3.9 	10.5 	7.3 	11.7 	1.5 	0.4 	13.7 	15.5 	100 	106 	1.0 	1.7 	2.8 	.056
73 	Chris Childs 	PG 	35 	NJN 	12 	106 	6.2 	.352 	.325 	.150 	.300 	3.2 	2.2 	2.7 	22.2 	4.0 	0.7 	22.0 	11.6 	84 	98 	-0.1 	0.2 	0.1 	.038
74 	Doug Christie 	SG 	32 	SAC 	80 	2710 	15.0 	.590 	.545 	.312 	.332 	2.5 	10.6 	6.8 	19.3 	3.3 	0.9 	18.5 	12.7 	113 	98 	4.2 	4.7 	8.9 	.157
75 	Keon Clark 	C 	27 	SAC 	80 	1780 	13.9 	.528 	.501 	.284 	.009 	8.8 	17.9 	13.6 	6.5 	1.1 	5.6 	15.6 	14.9 	103 	97 	1.3 	3.4 	4.7 	.127
76 	Speedy Claxton 	PG 	24 	SAS 	30 	471 	15.9 	.509 	.462 	.393 	.076 	5.7 	8.0 	6.9 	26.9 	2.5 	1.0 	17.1 	20.2 	105 	101 	0.6 	0.6 	1.2 	.125
77 	Mateen Cleaves 	PG 	25 	SAC 	12 	55 	-3.7 	.323 	.283 	.174 	.043 	2.1 	13.0 	7.8 	25.7 	1.8 	0.0 	36.1 	31.1 	55 	101 	-0.4 	0.1 	-0.4 	-0.325
78 	Derrick Coleman 	C 	35 	PHI 	64 	1742 	15.4 	.525 	.470 	.343 	.135 	10.0 	20.5 	15.2 	8.0 	1.6 	3.1 	14.3 	17.3 	106 	101 	2.1 	2.4 	4.5 	.124
79 	Bimbo Coles 	PG 	34 	TOT 	35 	691 	6.7 	.413 	.354 	.250 	.190 	1.7 	8.0 	4.8 	16.6 	1.3 	0.4 	13.1 	13.8 	92 	109 	-0.2 	0.2 	0.0 	.000
80 	Jason Collier 	C 	25 	HOU 	13 	104 	15.0 	.488 	.472 	.056 	.000 	13.6 	18.4 	16.1 	1.8 	1.0 	0.7 	5.1 	17.3 	110 	104 	0.2 	0.1 	0.3 	.126
81 	Jarron Collins 	C 	24 	UTA 	22 	421 	8.2 	.530 	.442 	.721 	.012 	9.6 	7.8 	8.6 	5.2 	0.6 	1.1 	14.4 	14.5 	108 	108 	0.5 	0.2 	0.7 	.078
82 	Jason Collins 	C 	24 	NJN 	81 	1900 	9.9 	.521 	.414 	.698 	.012 	8.2 	13.9 	11.1 	6.9 	1.3 	1.7 	16.1 	12.5 	107 	99 	1.7 	3.0 	4.7 	.119
83 	Chris Crawford 	PF 	27 	ATL 	5 	38 	28.8 	.726 	.654 	.615 	.231 	9.4 	11.5 	10.5 	5.2 	2.8 	5.5 	10.8 	22.3 	136 	102 	0.2 	0.0 	0.2 	.316
84 	Jamal Crawford 	PG 	22 	CHI 	80 	1992 	15.4 	.496 	.467 	.160 	.300 	1.2 	9.0 	5.1 	28.8 	2.0 	0.9 	13.4 	22.2 	101 	107 	1.6 	1.1 	2.8 	.067
85 	Austin Croshere 	PF 	27 	IND 	49 	633 	16.1 	.530 	.476 	.311 	.330 	7.3 	19.9 	13.7 	14.9 	0.5 	1.5 	10.5 	18.9 	111 	102 	1.2 	0.8 	2.0 	.151
86 	John Crotty 	PG 	33 	DEN 	12 	180 	7.6 	.431 	.390 	.366 	.317 	0.6 	9.5 	4.9 	26.7 	0.9 	0.0 	15.9 	14.0 	95 	106 	0.0 	0.1 	0.1 	.031
87 	Eddy Curry 	C 	20 	CHI 	81 	1571 	17.5 	.607 	.585 	.501 	.000 	8.3 	16.4 	12.4 	4.4 	0.6 	2.9 	16.4 	23.6 	106 	106 	2.3 	1.1 	3.5 	.107
88 	Michael Curry 	SF 	34 	DET 	78 	1555 	5.7 	.474 	.437 	.197 	.236 	1.2 	8.6 	4.8 	10.8 	1.6 	0.2 	14.7 	9.0 	98 	103 	0.2 	1.7 	2.0 	.060
89 	Erick Dampier 	C 	27 	GSW 	82 	1978 	15.8 	.543 	.496 	.425 	.004 	13.5 	15.7 	14.6 	4.6 	0.7 	5.1 	15.3 	15.7 	111 	108 	3.1 	1.0 	4.1 	.099
90 	Antonio Daniels 	SG 	27 	POR 	67 	872 	13.3 	.572 	.500 	.409 	.317 	1.5 	8.4 	5.0 	14.9 	2.0 	0.8 	12.7 	13.3 	117 	105 	1.6 	0.8 	2.3 	.128
91 	Antonio Davis 	C 	34 	TOR 	53 	1894 	14.5 	.483 	.407 	.437 	.000 	7.5 	19.3 	13.1 	11.9 	0.6 	2.3 	13.4 	21.3 	99 	107 	1.0 	1.1 	2.2 	.055
92 	Baron Davis 	PG 	23 	NOH 	50 	1889 	16.9 	.500 	.478 	.164 	.355 	3.4 	8.1 	5.7 	30.5 	2.6 	0.8 	14.1 	24.0 	103 	102 	2.2 	2.2 	4.5 	.113
93 	Dale Davis 	C 	33 	POR 	78 	2282 	14.5 	.566 	.541 	.379 	.000 	12.3 	17.5 	14.9 	6.4 	1.2 	2.3 	12.2 	11.8 	119 	103 	4.3 	2.6 	6.9 	.145
94 	Emanual Davis 	SG 	34 	ATL 	24 	340 	8.0 	.450 	.403 	.250 	.330 	1.7 	12.3 	7.2 	17.0 	1.9 	0.4 	20.4 	16.5 	87 	107 	-0.3 	0.2 	-0.1 	-0.013
95 	Hubert Davis 	SG 	32 	DET 	43 	328 	8.8 	.484 	.468 	.076 	.456 	2.1 	11.0 	6.5 	15.1 	0.8 	0.0 	11.9 	13.6 	101 	104 	0.2 	0.3 	0.5 	.071
96 	Ricky Davis 	SG 	23 	CLE 	79 	3131 	16.1 	.485 	.435 	.316 	.139 	3.4 	10.7 	7.0 	26.5 	2.0 	0.8 	14.2 	27.1 	98 	108 	1.5 	1.5 	3.0 	.046
97 	Andrew DeClercq 	C 	29 	ORL 	77 	1327 	11.3 	.562 	.534 	.373 	.000 	11.9 	17.5 	14.6 	6.2 	1.5 	2.0 	20.5 	13.8 	106 	104 	1.3 	1.3 	2.6 	.095
98 	Tony Delk 	PG 	29 	BOS 	67 	1873 	13.7 	.547 	.523 	.155 	.543 	2.4 	11.9 	7.0 	14.0 	2.0 	0.4 	10.3 	16.6 	108 	103 	2.5 	2.1 	4.6 	.117
99 	Dan Dickau 	PG 	24 	ATL 	50 	515 	9.9 	.504 	.476 	.153 	.359 	2.1 	7.2 	4.8 	28.3 	1.4 	0.3 	22.6 	20.9 	94 	110 	-0.1 	0.1 	0.0 	.001
100 	Michael Dickerson 	SG 	27 	MEM 	6 	87 	10.0 	.553 	.500 	.208 	.458 	1.3 	6.4 	3.9 	14.1 	3.0 	0.8 	18.6 	16.7 	101 	108 	0.1 	0.0 	0.1 	.054
101 	DeSagana Diop 	PF 	21 	CLE 	80 	943 	6.7 	.356 	.351 	.195 	.000 	7.3 	18.4 	12.8 	6.9 	1.8 	6.1 	25.1 	10.3 	74 	102 	-1.4 	1.2 	-0.2 	-0.012
102 	Vlade Divac 	C 	34 	SAC 	80 	2384 	15.6 	.519 	.470 	.383 	.038 	7.4 	17.8 	12.9 	16.7 	1.8 	2.9 	16.6 	17.0 	105 	97 	2.6 	4.4 	7.0 	.141
103 	Juan Dixon 	PG 	24 	WAS 	42 	647 	11.0 	.464 	.430 	.170 	.310 	2.4 	10.8 	6.6 	11.3 	2.2 	0.3 	12.6 	24.3 	90 	105 	-0.5 	0.5 	0.1 	.005
104 	Michael Doleac 	C 	25 	NYK 	75 	1041 	8.9 	.451 	.426 	.134 	.000 	7.2 	17.7 	12.3 	6.6 	0.8 	1.1 	11.9 	18.3 	92 	107 	-0.4 	0.7 	0.3 	.014
105 	Keyon Dooling 	SG 	22 	LAC 	55 	969 	9.6 	.494 	.465 	.173 	.422 	1.1 	7.3 	4.2 	15.7 	1.3 	0.4 	14.5 	19.3 	97 	111 	0.2 	0.2 	0.3 	.016
106 	Bryce Drew 	PG 	28 	NOH 	13 	79 	9.4 	.352 	.352 	.000 	.259 	5.8 	13.4 	9.6 	22.1 	1.4 	0.0 	10.0 	17.3 	90 	104 	0.0 	0.1 	0.0 	.020
107 	Predrag Drobnjak 	C 	27 	SEA 	82 	1984 	12.5 	.459 	.431 	.146 	.108 	6.5 	12.6 	9.5 	7.7 	1.3 	1.5 	7.2 	21.4 	98 	106 	0.8 	1.6 	2.4 	.057
108 	Chris Dudley 	C 	37 	POR 	3 	11 	-1.7 	.000 	.000 	.000 	.000 	22.0 	0.0 	11.0 	0.0 	0.0 	0.0 	0.0 	4.2 	95 	112 	0.0 	0.0 	0.0 	.000
109 	Tim Duncan 	PF 	26 	SAS 	81 	3181 	26.9 	.564 	.515 	.455 	.016 	9.9 	27.3 	19.0 	19.5 	0.9 	5.2 	12.9 	28.0 	112 	94 	9.5 	6.9 	16.5 	.248
110 	Mike Dunleavy 	SF 	22 	GSW 	82 	1305 	12.5 	.505 	.465 	.240 	.360 	5.4 	11.9 	8.7 	12.6 	2.1 	1.0 	15.7 	17.8 	103 	109 	1.1 	0.4 	1.5 	.055
111 	Howard Eisley 	PG 	30 	NYK 	82 	2243 	14.1 	.552 	.521 	.167 	.537 	1.2 	8.7 	4.9 	31.4 	1.7 	0.3 	18.1 	17.0 	109 	108 	3.5 	1.0 	4.5 	.097
112 	LaPhonso Ellis 	PF 	32 	MIA 	55 	784 	11.0 	.476 	.433 	.252 	.408 	6.3 	17.1 	11.6 	3.5 	1.0 	1.5 	9.6 	19.3 	97 	103 	0.2 	0.9 	1.1 	.065
113 	Melvin Ely 	C 	24 	LAC 	52 	802 	10.8 	.540 	.495 	.398 	.000 	9.1 	15.4 	12.3 	3.1 	0.7 	2.8 	18.6 	15.1 	100 	107 	0.4 	0.4 	0.8 	.048
114 	Evan Eschmeyer 	C 	27 	DAL 	17 	135 	7.4 	.409 	.368 	.211 	.000 	8.2 	15.5 	11.8 	5.9 	3.8 	3.9 	22.4 	9.0 	92 	95 	0.0 	0.3 	0.2 	.088
115 	Reggie Evans 	PF 	22 	SEA 	67 	1365 	10.4 	.510 	.471 	1.100 	.000 	14.2 	24.3 	19.2 	3.7 	1.5 	0.6 	20.0 	8.9 	109 	102 	1.3 	1.7 	3.0 	.105
116 	Danny Ferry 	SF 	36 	SAS 	64 	601 	5.1 	.459 	.440 	.105 	.484 	4.0 	10.1 	7.2 	5.3 	0.6 	1.0 	17.2 	12.1 	90 	104 	-0.2 	0.6 	0.3 	.028
117 	Michael Finley 	SF 	29 	DAL 	69 	2642 	17.6 	.514 	.475 	.193 	.270 	4.5 	12.3 	8.4 	12.8 	1.5 	0.6 	8.1 	24.2 	107 	104 	4.3 	2.5 	6.7 	.123
118 	Derek Fisher 	PG 	28 	LAL 	82 	2829 	11.9 	.520 	.492 	.161 	.274 	1.6 	8.0 	4.8 	16.1 	1.7 	0.4 	10.2 	14.5 	110 	108 	3.8 	1.4 	5.2 	.088
119 	Marcus Fizer 	PF 	24 	CHI 	38 	809 	17.9 	.503 	.466 	.350 	.016 	11.1 	18.3 	14.8 	11.2 	0.9 	1.5 	11.4 	27.4 	101 	106 	0.8 	0.6 	1.4 	.082
120 	Alton Ford 	PF 	21 	PHO 	11 	31 	-2.2 	.339 	.333 	.333 	.000 	0.0 	22.1 	10.9 	4.9 	0.0 	0.0 	16.2 	17.8 	64 	104 	-0.1 	0.0 	-0.1 	-0.113
