166 	Marcin Gortat 	C 	29 	WAS 	55 	54 	32.3 	5.2 	9.6 	.539 	0.0 	0.0 	1.000 	5.1 	9.6 	.538 	1.8 	2.7 	.685 	2.4 	6.5 	8.9 	1.5 	0.5 	1.5 	1.5 	2.5 	12.2
167 	Danny Granger 	SF 	30 	IND 	29 	2 	22.5 	2.8 	7.7 	.359 	1.1 	3.2 	.330 	1.7 	4.4 	.380 	1.8 	1.8 	.962 	0.8 	2.8 	3.6 	1.1 	0.3 	0.4 	1.2 	1.4 	8.3
169 	Danny Green 	SG 	26 	SAS 	46 	37 	24.4 	2.9 	7.0 	.416 	1.6 	4.3 	.381 	1.3 	2.7 	.472 	0.7 	0.9 	.850 	0.3 	3.1 	3.4 	1.5 	1.1 	1.0 	1.2 	1.5 	8.2
170 	Draymond Green 	SF 	23 	GSW 	56 	5 	20.3 	2.0 	5.1 	.382 	0.6 	1.9 	.290 	1.4 	3.2 	.436 	1.1 	1.7 	.628 	1.1 	3.6 	4.7 	1.6 	1.1 	0.9 	1.0 	2.6 	5.5
171 	Gerald Green 	SG 	28 	PHO 	54 	36 	28.3 	5.2 	11.7 	.441 	2.4 	6.3 	.379 	2.8 	5.4 	.514 	1.9 	2.3 	.836 	0.5 	2.8 	3.3 	1.6 	0.8 	0.6 	1.6 	2.9 	14.6
172 	Jeff Green 	SF 	27 	BOS 	57 	57 	33.9 	5.8 	14.0 	.413 	1.6 	4.6 	.354 	4.2 	9.4 	.441 	3.6 	4.6 	.774 	0.7 	4.1 	4.8 	1.7 	0.7 	0.5 	2.0 	2.0 	16.8
174 	Blake Griffin 	PF 	24 	LAC 	57 	57 	36.2 	9.1 	16.9 	.538 	0.2 	0.6 	.303 	8.9 	16.3 	.547 	6.0 	8.6 	.699 	2.4 	7.5 	9.9 	3.5 	1.1 	0.6 	2.7 	3.4 	24.4
175 	Jordan Hamilton 	SF 	23 	DEN 	39 	11 	17.2 	2.5 	6.5 	.390 	1.2 	3.3 	.349 	1.4 	3.2 	.432 	0.6 	0.8 	.742 	0.6 	2.8 	3.4 	0.9 	0.8 	0.3 	0.7 	0.8 	6.8
176 	Tyler Hansbrough 	PF 	28 	TOR 	38 	3 	16.4 	1.7 	3.5 	.481 	0.0 	0.1 	.000 	1.7 	3.4 	.489 	2.2 	3.2 	.708 	2.0 	2.8 	4.8 	0.3 	0.4 	0.3 	0.8 	2.1 	5.6
177 	Tim Hardaway 	SG 	21 	NYK 	55 	1 	21.9 	3.5 	7.8 	.445 	1.6 	4.0 	.389 	1.9 	3.8 	.505 	1.1 	1.3 	.806 	0.3 	1.3 	1.5 	0.9 	0.5 	0.1 	0.6 	1.5 	9.6
178 	James Harden 	SG 	24 	HOU 	47 	47 	38.4 	7.4 	16.3 	.451 	2.1 	6.3 	.339 	5.2 	10.0 	.521 	7.5 	8.7 	.856 	0.9 	3.8 	4.7 	5.4 	1.4 	0.5 	3.6 	2.4 	24.3
179 	Maurice Harkless 	SF 	20 	ORL 	55 	16 	21.3 	2.4 	5.3 	.454 	0.6 	1.5 	.376 	1.8 	3.7 	.485 	1.1 	1.9 	.583 	0.9 	2.2 	3.1 	0.8 	1.1 	0.5 	0.8 	1.6 	6.5
181 	Al Harrington 	PF 	33 	WAS 	8 	0 	16.3 	2.4 	6.5 	.365 	1.5 	3.5 	.429 	0.9 	3.0 	.292 	0.6 	0.9 	.714 	0.0 	1.3 	1.3 	0.9 	0.5 	0.0 	1.1 	2.0 	6.9
182 	Devin Harris 	PG 	30 	DAL 	15 	0 	18.8 	2.7 	6.1 	.446 	0.7 	1.9 	.345 	2.1 	4.2 	.492 	2.6 	3.1 	.830 	0.2 	1.6 	1.8 	4.0 	0.2 	0.1 	1.1 	1.9 	8.7
184 	Manny Harris 	SG 	24 	LAL 	9 	0 	20.0 	3.1 	7.8 	.400 	0.8 	2.2 	.350 	2.3 	5.6 	.420 	1.1 	1.3 	.833 	0.8 	3.0 	3.8 	1.2 	0.4 	0.1 	1.0 	1.1 	8.1
186 	Tobias Harris 	PF 	21 	ORL 	36 	30 	32.6 	5.1 	11.8 	.435 	0.6 	2.6 	.217 	4.6 	9.2 	.495 	3.3 	4.2 	.795 	1.4 	6.1 	7.5 	1.4 	0.5 	0.4 	1.4 	2.6 	14.1
188 	Spencer Hawes 	C 	25 	TOT 	54 	53 	31.3 	4.9 	11.0 	.448 	1.5 	3.8 	.398 	3.4 	7.2 	.474 	1.5 	1.9 	.782 	1.7 	6.9 	8.6 	3.3 	0.6 	1.3 	2.3 	2.9 	12.9
190 	Gordon Hayward 	SF 	23 	UTA 	50 	50 	36.0 	5.5 	13.8 	.397 	1.1 	3.7 	.299 	4.4 	10.1 	.434 	3.8 	4.6 	.838 	0.9 	4.5 	5.5 	4.9 	1.5 	0.7 	2.7 	2.0 	16.0
191 	Gerald Henderson 	SG 	26 	CHA 	57 	57 	32.8 	5.5 	12.8 	.425 	0.4 	1.2 	.314 	5.1 	11.6 	.437 	3.4 	4.4 	.771 	0.4 	3.7 	4.1 	2.7 	0.7 	0.4 	1.5 	2.1 	14.7
192 	Xavier Henry 	SF 	22 	LAL 	31 	5 	21.8 	3.3 	7.7 	.425 	0.6 	1.9 	.339 	2.6 	5.8 	.453 	2.9 	4.6 	.622 	0.6 	2.2 	2.8 	1.2 	1.1 	0.2 	1.4 	1.9 	10.1
193 	John Henson 	PF 	23 	MIL 	43 	20 	27.8 	5.1 	9.7 	.531 	0.0 	0.0 	.000 	5.1 	9.7 	.533 	1.4 	2.6 	.536 	2.5 	5.5 	8.0 	1.5 	0.5 	2.1 	1.6 	2.7 	11.7
194 	Roy Hibbert 	C 	27 	IND 	55 	55 	30.4 	4.3 	9.5 	.457 	0.0 	0.1 	.400 	4.3 	9.4 	.458 	2.7 	3.6 	.754 	2.9 	4.7 	7.6 	1.3 	0.4 	2.5 	1.9 	3.3 	11.5
195 	J.J. Hickson 	PF 	25 	DEN 	54 	51 	27.8 	4.8 	9.4 	.504 	0.0 	0.1 	.000 	4.8 	9.3 	.511 	2.1 	4.0 	.533 	3.0 	6.3 	9.3 	1.4 	0.7 	0.7 	1.8 	2.6 	11.6
196 	Nene Hilario 	PF 	31 	WAS 	48 	36 	30.3 	5.6 	11.4 	.495 	0.0 	0.1 	.200 	5.6 	11.3 	.497 	3.1 	5.2 	.597 	1.3 	4.6 	5.8 	2.9 	1.3 	0.9 	2.2 	3.2 	14.4
197 	George Hill 	PG 	27 	IND 	52 	52 	31.1 	3.8 	8.3 	.454 	1.4 	3.6 	.378 	2.4 	4.7 	.512 	2.0 	2.4 	.831 	0.6 	3.1 	3.7 	3.5 	1.0 	0.3 	1.3 	2.1 	10.9
198 	Jordan Hill 	PF 	26 	LAL 	54 	19 	19.8 	3.5 	6.4 	.545 	0.0 	0.0 	.000 	3.5 	6.4 	.547 	1.6 	2.4 	.646 	2.6 	4.5 	7.1 	0.7 	0.3 	0.8 	1.0 	2.3 	8.5
200 	Kirk Hinrich 	PG 	33 	CHI 	45 	33 	29.0 	3.1 	8.0 	.381 	1.0 	3.2 	.303 	2.1 	4.9 	.432 	1.5 	1.8 	.805 	0.5 	2.3 	2.8 	4.3 	1.1 	0.4 	1.9 	3.0 	8.6
201 	Jrue Holiday 	PG 	23 	NOP 	34 	34 	33.6 	6.0 	13.4 	.447 	0.9 	2.3 	.390 	5.1 	11.1 	.459 	1.5 	1.9 	.810 	0.8 	3.4 	4.2 	7.9 	1.6 	0.4 	3.1 	2.7 	14.3
203 	Al Horford 	C 	27 	ATL 	29 	29 	33.0 	8.2 	14.5 	.567 	0.1 	0.4 	.364 	8.1 	14.1 	.572 	2.0 	2.9 	.682 	2.3 	6.1 	8.4 	2.6 	0.9 	1.5 	2.2 	1.9 	18.6
204 	Dwight Howard 	C 	28 	HOU 	55 	55 	34.3 	6.8 	11.7 	.577 	0.0 	0.1 	.400 	6.7 	11.6 	.578 	5.2 	9.5 	.541 	3.4 	9.3 	12.7 	1.7 	0.9 	1.9 	3.3 	3.5 	18.7
206 	Kris Humphries 	PF 	28 	BOS 	49 	11 	19.2 	3.1 	6.2 	.505 	0.0 	0.1 	.000 	3.1 	6.1 	.510 	1.5 	1.8 	.843 	1.6 	4.1 	5.7 	1.0 	0.4 	0.9 	0.9 	2.0 	7.8
207 	Serge Ibaka 	PF 	24 	OKC 	55 	55 	32.6 	6.5 	12.1 	.541 	0.3 	0.7 	.366 	6.3 	11.4 	.552 	1.6 	2.1 	.776 	2.7 	6.1 	8.7 	0.9 	0.5 	2.5 	1.5 	2.7 	15.0
208 	Andre Iguodala 	SF 	30 	GSW 	44 	44 	34.1 	3.7 	7.5 	.486 	1.1 	3.1 	.360 	2.5 	4.4 	.574 	1.3 	2.1 	.604 	0.8 	4.0 	4.9 	4.4 	1.7 	0.3 	1.7 	1.8 	9.7
209 	Ersan Ilyasova 	PF 	26 	MIL 	43 	35 	27.0 	4.0 	10.5 	.377 	0.7 	2.5 	.299 	3.2 	8.0 	.402 	1.6 	2.0 	.810 	1.8 	4.2 	6.0 	1.3 	0.9 	0.1 	1.3 	2.4 	10.3
210 	Kyrie Irving 	PG 	21 	CLE 	53 	53 	35.2 	7.6 	17.9 	.425 	1.8 	4.9 	.368 	5.8 	13.1 	.447 	4.2 	4.9 	.854 	0.7 	2.5 	3.2 	6.2 	1.3 	0.3 	2.6 	2.4 	21.2
212 	Jarrett Jack 	PG 	30 	CLE 	54 	12 	26.1 	3.1 	8.0 	.392 	0.8 	2.1 	.381 	2.3 	5.9 	.396 	1.4 	1.7 	.826 	0.3 	2.4 	2.7 	3.8 	0.7 	0.3 	1.6 	1.6 	8.5
213 	Reggie Jackson 	PG 	23 	OKC 	56 	30 	28.5 	5.3 	12.1 	.440 	0.9 	3.0 	.312 	4.4 	9.1 	.482 	1.9 	2.2 	.878 	0.5 	3.2 	3.7 	4.2 	1.1 	0.1 	2.3 	1.7 	13.6
216 	LeBron James 	PF 	29 	MIA 	52 	52 	37.3 	9.9 	17.2 	.577 	1.4 	3.9 	.366 	8.5 	13.3 	.638 	5.7 	7.6 	.747 	1.0 	6.1 	7.1 	6.5 	1.5 	0.3 	3.6 	1.7 	26.9
220 	Al Jefferson 	PF 	29 	CHA 	48 	48 	33.8 	8.9 	18.3 	.489 	0.0 	0.1 	.333 	8.9 	18.1 	.490 	2.6 	3.8 	.679 	2.0 	8.4 	10.4 	2.1 	0.9 	1.2 	1.5 	2.5 	20.5
221 	Richard Jefferson 	SF 	33 	UTA 	55 	55 	26.9 	3.5 	7.9 	.437 	1.4 	3.5 	.411 	2.0 	4.4 	.457 	1.6 	2.1 	.781 	0.2 	2.6 	2.9 	1.7 	0.7 	0.2 	1.3 	1.9 	10.0
223 	Brandon Jennings 	PG 	24 	DET 	54 	53 	35.9 	5.9 	15.5 	.377 	2.0 	5.9 	.341 	3.9 	9.7 	.398 	3.7 	4.7 	.780 	0.9 	2.3 	3.2 	8.0 	1.5 	0.1 	2.9 	2.0 	17.4
225 	Amir Johnson 	PF 	26 	TOR 	53 	48 	28.5 	4.3 	8.0 	.541 	0.2 	0.9 	.260 	4.1 	7.1 	.579 	1.3 	1.9 	.696 	2.3 	4.2 	6.6 	1.3 	0.7 	1.1 	1.6 	3.5 	10.3
226 	Chris Johnson 	SF 	23 	BOS 	15 	0 	20.2 	2.3 	5.3 	.443 	1.5 	3.3 	.449 	0.9 	2.0 	.433 	0.7 	0.7 	.909 	0.9 	1.6 	2.5 	0.9 	0.8 	0.1 	0.4 	1.8 	6.8
227 	James Johnson 	SF 	26 	MEM 	32 	2 	21.3 	3.2 	7.1 	.456 	0.5 	1.9 	.246 	2.8 	5.2 	.533 	1.5 	1.8 	.845 	1.5 	2.6 	4.1 	2.5 	1.1 	1.5 	1.6 	2.4 	8.4
228 	Joe Johnson 	SG 	32 	BRK 	51 	51 	33.2 	5.6 	12.8 	.439 	1.9 	5.0 	.391 	3.7 	7.8 	.470 	2.1 	2.6 	.811 	0.6 	2.6 	3.2 	2.6 	0.6 	0.2 	1.5 	2.0 	15.3
230 	Wesley Johnson 	SF 	26 	LAL 	54 	42 	28.4 	3.6 	8.2 	.433 	1.3 	3.5 	.372 	2.3 	4.7 	.478 	0.8 	1.0 	.778 	0.8 	3.1 	3.9 	1.4 	1.0 	1.0 	1.2 	2.7 	9.2
234 	Terrence Jones 	PF 	22 	HOU 	50 	45 	27.9 	4.8 	9.3 	.518 	0.4 	1.4 	.292 	4.4 	7.9 	.560 	1.5 	2.6 	.565 	2.1 	5.2 	7.3 	1.1 	0.6 	1.3 	1.0 	1.8 	11.5
235 	DeAndre Jordan 	C 	25 	LAC 	57 	57 	36.0 	4.0 	6.0 	.659 	0.0 	0.0 	0.0	4.0 	6.0 	.659 	2.0 	4.5 	.444 	4.1 	9.9 	14.0 	0.9 	1.0 	2.4 	1.5 	3.3 	9.9
236 	Cory Joseph 	SG 	22 	SAS 	44 	15 	15.1 	1.9 	4.1 	.458 	0.2 	0.7 	.313 	1.6 	3.3 	.490 	1.2 	1.5 	.831 	0.6 	1.0 	1.7 	1.6 	0.6 	0.3 	0.7 	1.3 	5.2
237 	Chris Kaman 	C 	31 	LAL 	31 	8 	19.0 	4.5 	8.7 	.509 	0.0 	0.1 	.000 	4.5 	8.6 	.515 	1.5 	1.9 	.780 	1.3 	4.6 	5.9 	1.5 	0.3 	1.1 	1.9 	2.4 	10.4
238 	Enes Kanter 	C 	21 	UTA 	54 	25 	25.5 	5.3 	10.3 	.511 	0.0 	0.0 	0.0	5.3 	10.3 	.511 	1.7 	2.3 	.714 	2.4 	4.0 	6.4 	0.9 	0.4 	0.6 	1.8 	2.9 	12.2
240 	Ryan Kelly 	PF 	22 	LAL 	33 	13 	19.8 	2.2 	5.5 	.404 	0.7 	2.3 	.320 	1.5 	3.3 	.463 	1.9 	2.4 	.810 	0.6 	2.4 	3.1 	1.1 	0.3 	0.5 	0.8 	2.3 	7.2
241 	Michael Kidd-Gilchrist 	SF 	20 	CHA 	37 	37 	25.6 	2.9 	6.2 	.465 	0.0 	0.2 	.111 	2.9 	6.0 	.480 	2.1 	3.4 	.606 	1.7 	3.4 	5.0 	0.9 	0.7 	0.6 	1.2 	2.7 	7.9
242 	Andrei Kirilenko 	PF 	32 	BRK 	24 	0 	19.0 	1.9 	3.7 	.523 	0.0 	0.1 	.500 	1.9 	3.6 	.523 	1.7 	2.8 	.597 	1.5 	2.2 	3.7 	1.5 	0.8 	0.3 	1.3 	1.7 	5.5
243 	Brandon Knight 	PG 	22 	MIL 	46 	43 	32.3 	6.0 	14.5 	.414 	1.6 	4.6 	.340 	4.5 	9.9 	.449 	3.4 	4.2 	.822 	0.6 	2.9 	3.5 	5.0 	1.0 	0.2 	2.7 	1.8 	17.0
244 	Kyle Korver 	SG 	32 	ATL 	51 	51 	34.1 	4.1 	8.5 	.478 	2.6 	5.6 	.470 	1.5 	2.9 	.493 	1.0 	1.1 	.909 	0.4 	3.6 	4.1 	3.0 	1.1 	0.3 	1.4 	2.0 	11.8
245 	Kosta Koufos 	C 	24 	MEM 	54 	22 	18.2 	3.0 	6.2 	.484 	0.0 	0.0 	0.0	3.0 	6.2 	.484 	0.8 	1.3 	.614 	2.1 	3.6 	5.7 	0.6 	0.4 	1.0 	0.9 	2.4 	6.8
249 	Jeremy Lamb 	SG 	21 	OKC 	56 	0 	22.1 	3.9 	8.9 	.444 	1.3 	3.6 	.355 	2.7 	5.3 	.503 	0.8 	0.9 	.840 	0.4 	2.3 	2.7 	1.7 	0.8 	0.4 	0.8 	2.0 	9.9
252 	Ty Lawson 	PG 	26 	DEN 	45 	45 	35.6 	5.8 	13.5 	.434 	1.1 	3.3 	.340 	4.7 	10.2 	.464 	5.2 	6.5 	.804 	0.6 	2.8 	3.5 	8.8 	1.5 	0.2 	3.1 	1.7 	18.0
254 	Courtney Lee 	SG 	28 	TOT 	52 	20 	23.7 	3.8 	7.8 	.488 	0.9 	2.3 	.383 	2.9 	5.5 	.531 	1.3 	1.5 	.895 	0.3 	1.9 	2.3 	1.4 	0.8 	0.4 	0.9 	1.5 	9.8
255 	David Lee 	PF 	30 	GSW 	52 	52 	34.4 	7.6 	14.8 	.516 	0.0 	0.0 	.000 	7.6 	14.8 	.516 	3.8 	4.8 	.799 	2.8 	7.1 	9.9 	2.2 	0.6 	0.4 	2.3 	3.0 	19.1
257 	Kawhi Leonard 	SF 	22 	SAS 	41 	40 	28.6 	4.9 	9.4 	.517 	0.8 	2.5 	.327 	4.0 	6.9 	.585 	1.1 	1.5 	.738 	1.3 	4.8 	6.1 	1.8 	1.7 	0.5 	1.2 	2.0 	11.6
259 	Jon Leuer 	PF 	24 	MEM 	34 	0 	15.4 	2.9 	5.9 	.488 	0.5 	1.1 	.474 	2.4 	4.8 	.491 	0.8 	1.0 	.848 	1.0 	2.9 	3.9 	0.6 	0.4 	0.3 	0.6 	1.4 	7.1
260 	Rashard Lewis 	SF 	34 	MIA 	44 	6 	16.8 	1.6 	3.8 	.417 	0.8 	2.3 	.343 	0.8 	1.5 	.530 	0.3 	0.4 	.722 	0.4 	1.5 	1.8 	1.0 	1.0 	0.2 	0.6 	1.6 	4.3
261 	Damian Lillard 	PG 	23 	POR 	55 	55 	36.1 	6.9 	16.1 	.427 	2.8 	6.9 	.403 	4.1 	9.3 	.445 	4.5 	5.0 	.884 	0.4 	3.2 	3.6 	5.8 	0.7 	0.3 	2.4 	2.5 	21.0
262 	Jeremy Lin 	PG 	25 	HOU 	45 	25 	30.9 	4.4 	9.5 	.458 	1.1 	3.3 	.342 	3.2 	6.2 	.520 	3.2 	4.0 	.802 	0.3 	2.3 	2.6 	4.4 	1.0 	0.4 	2.7 	2.4 	13.1
263 	Shaun Livingston 	PG 	28 	BRK 	53 	31 	24.8 	2.8 	6.1 	.464 	0.0 	0.1 	.200 	2.8 	6.0 	.469 	2.0 	2.3 	.847 	0.9 	2.2 	3.2 	3.1 	1.0 	0.5 	1.3 	2.1 	7.7
264 	Brook Lopez 	C 	25 	BRK 	17 	17 	31.4 	7.6 	13.5 	.563 	0.0 	0.1 	.000 	7.6 	13.4 	.566 	5.5 	6.8 	.817 	2.3 	3.7 	6.0 	0.9 	0.5 	1.8 	1.6 	3.1 	20.7
265 	Robin Lopez 	C 	25 	POR 	55 	55 	31.4 	4.2 	7.9 	.535 	0.0 	0.0 	.000 	4.2 	7.9 	.536 	2.3 	2.9 	.800 	4.0 	4.6 	8.7 	0.8 	0.4 	1.6 	1.1 	2.4 	10.8
266 	Kevin Love 	PF 	25 	MIN 	52 	52 	36.3 	8.5 	18.4 	.462 	2.4 	6.3 	.381 	6.1 	12.1 	.505 	6.9 	8.4 	.826 	3.2 	10.0 	13.3 	4.1 	0.8 	0.4 	2.3 	1.9 	26.4
267 	Kyle Lowry 	PG 	27 	TOR 	55 	55 	36.2 	5.5 	12.8 	.427 	2.4 	6.1 	.385 	3.1 	6.6 	.467 	3.5 	4.3 	.809 	1.1 	3.4 	4.5 	7.7 	1.6 	0.2 	2.3 	3.3 	16.7
268 	John Lucas 	PG 	31 	UTA 	34 	6 	15.9 	1.7 	5.0 	.339 	0.6 	2.1 	.301 	1.1 	2.9 	.367 	0.3 	0.4 	.643 	0.3 	0.8 	1.1 	1.1 	0.4 	0.0 	0.6 	1.1 	4.3
269 	Shelvin Mack 	PG 	24 	ATL 	48 	4 	19.4 	2.9 	6.8 	.429 	0.8 	2.2 	.355 	2.1 	4.6 	.466 	0.8 	1.0 	.830 	0.3 	1.9 	2.1 	3.7 	0.8 	0.0 	1.2 	1.4 	7.4
270 	Ian Mahinmi 	C 	27 	IND 	54 	0 	16.2 	1.0 	2.4 	.424 	0.0 	0.0 	.000 	1.0 	2.4 	.427 	1.1 	1.8 	.606 	1.3 	1.9 	3.3 	0.3 	0.6 	1.0 	0.8 	2.7 	3.2
271 	Shawn Marion 	SF 	35 	DAL 	51 	51 	31.4 	4.6 	9.7 	.471 	0.8 	2.3 	.348 	3.8 	7.5 	.508 	0.8 	1.0 	.808 	1.7 	5.1 	6.8 	1.7 	1.2 	0.5 	1.3 	1.8 	10.8
272 	Kendall Marshall 	PG 	22 	LAL 	27 	18 	32.6 	4.1 	9.0 	.453 	1.9 	4.0 	.477 	2.2 	5.0 	.434 	0.4 	0.7 	.611 	0.3 	2.7 	3.0 	9.7 	0.7 	0.0 	2.8 	1.4 	10.4
273 	Cartier Martin 	SF 	29 	TOT 	39 	4 	15.4 	1.9 	4.5 	.434 	1.2 	2.7 	.430 	0.8 	1.7 	.441 	0.8 	1.0 	.750 	0.2 	1.7 	1.8 	0.6 	0.4 	0.2 	0.7 	1.3 	5.8
274 	Kenyon Martin 	PF 	36 	NYK 	32 	15 	19.8 	2.0 	3.8 	.512 	0.0 	0.0 	.000 	2.0 	3.8 	.516 	0.3 	0.6 	.579 	1.1 	3.1 	4.2 	1.6 	0.8 	0.8 	0.8 	2.7 	4.3
275 	Kevin Martin 	SG 	30 	MIN 	48 	48 	32.3 	6.5 	15.2 	.427 	1.8 	4.5 	.399 	4.7 	10.7 	.439 	4.2 	4.8 	.879 	0.5 	2.8 	3.3 	2.0 	1.0 	0.1 	1.6 	1.8 	19.0
277 	Wesley Matthews 	SG 	27 	POR 	55 	55 	34.4 	5.7 	12.5 	.458 	2.5 	6.2 	.409 	3.2 	6.3 	.506 	2.9 	3.5 	.819 	0.7 	3.3 	4.0 	2.4 	0.9 	0.2 	1.3 	2.1 	16.9
280 	O.J. Mayo 	SG 	26 	MIL 	43 	23 	27.2 	4.4 	11.1 	.400 	1.6 	4.5 	.359 	2.8 	6.7 	.427 	1.6 	1.8 	.873 	0.6 	2.1 	2.6 	2.3 	0.6 	0.3 	2.1 	2.2 	12.1
283 	C.J. McCollum 	SG 	22 	POR 	19 	0 	15.2 	2.5 	5.9 	.429 	1.0 	2.5 	.396 	1.5 	3.4 	.453 	0.6 	0.9 	.706 	0.2 	1.2 	1.4 	0.8 	0.4 	0.1 	1.0 	1.8 	6.7
284 	JaVale McGee 	C 	26 	DEN 	5 	5 	15.8 	3.4 	7.6 	.447 	0.0 	0.0 	0.0	3.4 	7.6 	.447 	0.2 	0.2 	1.000 	2.0 	1.4 	3.4 	0.4 	0.2 	1.4 	1.6 	3.2 	7.0
285 	Ben McLemore 	SG 	20 	SAC 	55 	28 	23.3 	2.7 	7.5 	.367 	1.1 	3.2 	.333 	1.7 	4.3 	.391 	1.0 	1.3 	.792 	0.7 	2.1 	2.8 	0.9 	0.5 	0.2 	1.0 	2.3 	7.6
286 	Josh McRoberts 	PF 	26 	CHA 	56 	56 	30.2 	3.1 	7.1 	.438 	1.4 	3.6 	.387 	1.8 	3.6 	.488 	0.8 	1.1 	.721 	1.1 	4.0 	5.1 	4.0 	0.8 	0.6 	1.1 	2.4 	8.4
287 	Jodie Meeks 	SG 	26 	LAL 	50 	43 	32.5 	4.9 	10.9 	.449 	2.2 	5.5 	.397 	2.7 	5.3 	.502 	2.5 	3.0 	.847 	0.4 	2.3 	2.7 	1.7 	1.3 	0.0 	1.5 	1.7 	14.5
289 	Khris Middleton 	SF 	22 	MIL 	55 	37 	29.1 	4.4 	9.8 	.444 	1.4 	3.3 	.422 	3.0 	6.5 	.456 	1.3 	1.6 	.826 	0.7 	3.3 	4.0 	2.0 	1.0 	0.3 	1.4 	2.7 	11.4
290 	C.J. Miles 	SG 	26 	CLE 	50 	34 	19.6 	3.6 	8.2 	.435 	1.7 	4.2 	.393 	1.9 	4.0 	.480 	1.3 	1.5 	.853 	0.4 	1.7 	2.1 	1.0 	0.9 	0.3 	0.9 	2.1 	10.1
291 	Andre Miller 	SG 	37 	TOT 	31 	2 	18.9 	2.2 	4.7 	.456 	0.3 	0.6 	.500 	1.9 	4.2 	.450 	1.2 	1.6 	.745 	0.5 	1.9 	2.5 	3.3 	0.5 	0.2 	1.1 	1.1 	5.8
293 	Mike Miller 	SF 	33 	MEM 	55 	4 	21.0 	2.5 	5.3 	.462 	1.2 	2.9 	.428 	1.2 	2.4 	.504 	0.6 	0.7 	.868 	0.4 	2.2 	2.6 	1.6 	0.3 	0.0 	0.8 	1.3 	6.7
295 	Patrick Mills 	PG 	25 	SAS 	56 	1 	18.2 	3.7 	7.9 	.468 	1.6 	3.8 	.410 	2.1 	4.1 	.522 	1.0 	1.1 	.875 	0.3 	1.5 	1.8 	1.7 	0.9 	0.1 	0.8 	1.5 	9.9
296 	Paul Millsap 	PF 	28 	ATL 	53 	52 	33.2 	6.4 	14.0 	.459 	1.0 	2.8 	.370 	5.4 	11.2 	.481 	3.8 	5.1 	.737 	2.1 	6.2 	8.3 	3.0 	1.8 	1.1 	2.5 	2.8 	17.6
299 	Greg Monroe 	PF 	23 	DET 	56 	56 	32.2 	5.9 	11.4 	.516 	0.0 	0.0 	0.0	5.9 	11.4 	.516 	2.7 	4.3 	.628 	3.0 	6.0 	9.0 	2.0 	1.0 	0.5 	2.2 	2.4 	14.5
300 	E'Twaun Moore 	SG 	24 	ORL 	54 	3 	18.7 	2.4 	5.6 	.422 	0.7 	2.0 	.339 	1.7 	3.6 	.469 	0.6 	0.7 	.775 	0.3 	1.3 	1.6 	1.4 	0.8 	0.2 	0.7 	1.3 	6.0
302 	Marcus Morris 	SF 	24 	PHO 	54 	0 	22.0 	3.6 	8.1 	.438 	1.2 	3.3 	.372 	2.3 	4.8 	.484 	1.6 	2.1 	.793 	1.1 	3.0 	4.1 	1.0 	0.9 	0.2 	1.2 	1.9 	10.0
303 	Markieff Morris 	PF 	24 	PHO 	53 	0 	25.4 	4.7 	10.0 	.470 	0.4 	1.3 	.309 	4.3 	8.7 	.493 	3.0 	3.8 	.788 	1.8 	4.0 	5.8 	1.7 	0.9 	0.6 	1.7 	2.8 	12.8
304 	Anthony Morrow 	SG 	28 	NOP 	50 	4 	15.9 	2.5 	5.2 	.473 	1.0 	2.2 	.481 	1.4 	3.0 	.467 	0.6 	0.7 	.778 	0.2 	1.1 	1.4 	0.5 	0.4 	0.1 	0.5 	1.2 	6.5
305 	Donatas Motiejunas 	PF 	23 	HOU 	35 	2 	13.8 	1.9 	4.3 	.441 	0.4 	1.4 	.265 	1.5 	2.9 	.524 	0.9 	1.5 	.588 	0.9 	2.5 	3.3 	0.5 	0.3 	0.4 	0.6 	1.9 	5.1
306 	Arnett Moultrie 	PF 	23 	PHI 	5 	1 	17.8 	1.2 	3.2 	.375 	0.0 	0.0 	0.0	1.2 	3.2 	.375 	0.4 	0.6 	.667 	0.8 	2.6 	3.4 	0.4 	1.0 	0.4 	0.4 	1.8 	2.8
307 	Timofey Mozgov 	C 	27 	DEN 	54 	3 	20.5 	3.2 	5.9 	.539 	0.0 	0.1 	.000 	3.2 	5.7 	.552 	2.3 	3.1 	.741 	1.9 	4.0 	5.9 	0.7 	0.3 	1.2 	1.4 	2.7 	8.6
313 	Steve Nash 	PG 	39 	LAL 	10 	10 	22.5 	2.7 	7.5 	.360 	0.6 	1.9 	.316 	2.1 	5.6 	.375 	1.6 	1.8 	.889 	0.2 	1.5 	1.7 	4.7 	0.3 	0.1 	1.9 	1.4 	7.6
314 	Gary Neal 	SG 	29 	MIL 	30 	2 	20.2 	3.6 	9.2 	.390 	1.3 	3.7 	.360 	2.3 	5.5 	.410 	1.5 	1.8 	.833 	0.3 	1.4 	1.7 	1.5 	0.2 	0.0 	1.3 	0.9 	10.0
316 	Jameer Nelson 	PG 	31 	ORL 	52 	52 	32.7 	4.4 	11.2 	.395 	2.2 	6.0 	.367 	2.2 	5.2 	.428 	1.5 	1.7 	.876 	0.4 	3.1 	3.4 	6.7 	0.8 	0.1 	2.4 	2.2 	12.5
