11 	Greg Anthony 	PG 	31 	POR 	50 	0 	806 	4.6 	11.2 	.414 	2.2 	5.6 	.392 	2.5 	5.6 	.437 	2.8 	4.0 	.697 	0.6 	2.2 	2.8 	4.5 	2.9 	0.1 	2.5 	3.3 	14.2
12 	B.J. Armstrong 	PG 	31 	TOT 	32 	1 	358 	4.0 	8.8 	.455 	0.7 	1.5 	.467 	3.3 	7.3 	.452 	1.8 	2.1 	.857 	0.2 	3.7 	3.9 	6.1 	1.2 	0.0 	2.5 	3.1 	10.6
13 	Darrell Armstrong 	PG 	30 	ORL 	50 	15 	1502 	5.5 	12.5 	.441 	1.7 	4.5 	.365 	3.9 	8.0 	.483 	3.9 	4.3 	.904 	1.3 	3.0 	4.3 	8.0 	2.6 	0.1 	3.8 	2.2 	16.5
14 	Keith Askins 	SF 	31 	MIA 	33 	13 	415 	1.7 	5.4 	.323 	0.7 	2.5 	.276 	1.0 	2.9 	.364 	0.4 	0.7 	.625 	0.9 	2.9 	3.8 	0.9 	1.5 	0.3 	1.1 	5.0 	4.6
15 	Stacey Augmon 	SF 	30 	POR 	48 	21 	874 	3.2 	7.2 	.448 	0.0 	0.1 	.000 	3.2 	7.1 	.453 	2.1 	3.1 	.684 	1.9 	3.2 	5.1 	2.4 	2.3 	0.7 	1.2 	3.3 	8.6
16 	Isaac Austin 	C 	29 	ORL 	49 	49 	1259 	5.3 	13.0 	.408 	0.1 	0.2 	.286 	5.2 	12.8 	.410 	3.0 	4.5 	.669 	2.4 	4.4 	6.8 	2.5 	1.3 	1.0 	3.3 	3.6 	13.6
17 	Anthony Avent 	PF 	29 	UTA 	5 	0 	44 	3.3 	10.6 	.308 	0.0 	0.0 	0.0	3.3 	10.6 	.308 	0.8 	1.6 	.500 	6.5 	3.3 	9.8 	0.8 	1.6 	0.0 	5.7 	4.9 	7.4
18 	Thurl Bailey 	PF 	37 	UTA 	43 	0 	543 	5.2 	11.6 	.446 	0.0 	0.1 	.000 	5.2 	11.5 	.451 	1.7 	2.3 	.735 	2.4 	3.8 	6.2 	1.7 	0.6 	1.9 	1.8 	5.2 	12.0
19 	Toby Bailey 	SG 	23 	PHO 	27 	10 	249 	4.9 	12.4 	.395 	0.1 	0.7 	.200 	4.8 	11.7 	.407 	1.3 	1.9 	.692 	3.5 	4.3 	7.8 	1.9 	1.3 	0.3 	1.6 	3.5 	11.3
20 	LaMark Baker 	PG 	29 	TOR 	1 	0 	2 	0.0 	18.0 	.000 	0.0 	0.0 	0.0	0.0 	18.0 	.000 	0.0 	0.0 	0.0	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	18.0 	0.0 	0.0
21 	Vin Baker 	PF 	27 	SEA 	34 	31 	1162 	6.1 	13.5 	.453 	0.0 	0.1 	.000 	6.1 	13.4 	.456 	2.2 	5.0 	.450 	2.7 	3.9 	6.5 	1.7 	1.0 	1.1 	2.4 	3.7 	14.5
22 	Charles Barkley* 	PF 	35 	HOU 	42 	40 	1526 	5.7 	11.8 	.478 	0.1 	0.6 	.160 	5.6 	11.3 	.495 	4.5 	6.3 	.719 	3.9 	8.2 	12.2 	4.5 	1.0 	0.3 	2.4 	2.1 	15.9
23 	Dana Barros 	PG 	31 	BOS 	50 	16 	1156 	5.2 	11.6 	.453 	2.0 	5.0 	.400 	3.2 	6.6 	.493 	2.0 	2.3 	.877 	0.5 	2.8 	3.3 	6.5 	1.6 	0.2 	2.7 	2.0 	14.4
24 	Brent Barry 	SG 	27 	CHI 	37 	30 	1181 	4.3 	10.9 	.396 	1.6 	5.2 	.302 	2.7 	5.6 	.484 	2.4 	3.1 	.772 	1.2 	3.2 	4.4 	3.5 	1.3 	0.3 	2.2 	3.0 	12.6
25 	Drew Barry 	SG 	25 	SEA 	17 	0 	183 	2.0 	6.3 	.313 	1.6 	4.7 	.333 	0.4 	1.6 	.250 	1.8 	2.6 	.692 	0.6 	3.3 	3.9 	5.7 	1.4 	0.2 	2.4 	4.7 	7.3
26 	Jon Barry 	SG 	29 	SAC 	43 	0 	736 	2.9 	6.8 	.428 	1.2 	3.9 	.304 	1.7 	2.9 	.593 	3.5 	4.1 	.845 	1.2 	3.5 	4.7 	5.5 	2.6 	0.2 	2.3 	3.0 	10.4
27 	Tony Battie 	C 	22 	BOS 	50 	15 	1121 	4.7 	9.1 	.519 	0.0 	0.1 	.000 	4.7 	9.0 	.525 	1.3 	2.0 	.672 	3.1 	6.6 	9.6 	1.7 	0.9 	2.3 	1.4 	5.1 	10.8
28 	Corey Beck 	PG 	27 	TOT 	24 	0 	180 	3.6 	7.8 	.462 	0.2 	0.2 	1.000 	3.4 	7.6 	.447 	1.6 	3.0 	.533 	1.2 	4.4 	5.6 	4.0 	1.8 	0.4 	2.6 	5.2 	9.0
29 	Benoit Benjamin 	C 	34 	PHI 	6 	0 	33 	2.2 	7.6 	.286 	0.0 	0.0 	0.0	2.2 	7.6 	.286 	0.0 	0.0 	0.0	3.3 	5.5 	8.7 	1.1 	0.0 	0.0 	3.3 	6.5 	4.4
30 	Corey Benjamin 	PG 	20 	CHI 	31 	1 	320 	5.0 	13.2 	.376 	0.3 	1.6 	.214 	4.6 	11.6 	.398 	3.0 	4.5 	.675 	1.7 	2.8 	4.5 	1.1 	1.2 	0.9 	2.4 	5.2 	13.3
31 	Mario Bennett 	PF 	25 	CHI 	3 	0 	19 	3.8 	11.4 	.333 	0.0 	0.0 	0.0	3.8 	11.4 	.333 	5.7 	7.6 	.750 	3.8 	5.7 	9.5 	0.0 	1.9 	0.0 	1.9 	7.6 	13.3
32 	Travis Best 	PG 	26 	IND 	49 	0 	1043 	4.4 	10.5 	.416 	0.8 	2.0 	.373 	3.6 	8.5 	.427 	2.4 	2.9 	.843 	0.7 	2.1 	2.8 	5.8 	1.4 	0.1 	2.1 	3.8 	11.9
33 	Mike Bibby 	PG 	20 	VAN 	50 	50 	1758 	5.3 	12.4 	.430 	0.3 	1.5 	.203 	5.0 	10.9 	.461 	2.6 	3.5 	.751 	0.6 	2.2 	2.8 	6.7 	1.6 	0.1 	3.0 	2.5 	13.6
34 	Chauncey Billups 	SG 	22 	DEN 	45 	41 	1488 	4.6 	12.0 	.386 	2.1 	5.7 	.362 	2.6 	6.3 	.408 	3.8 	4.2 	.913 	0.6 	1.7 	2.3 	4.2 	1.4 	0.3 	2.4 	2.8 	15.1
35 	Mookie Blaylock 	PG 	31 	ATL 	48 	48 	1763 	5.0 	13.3 	.379 	1.6 	5.1 	.307 	3.5 	8.2 	.425 	1.4 	1.9 	.758 	0.9 	3.7 	4.6 	5.7 	2.0 	0.2 	2.3 	1.2 	13.1
36 	Corie Blount 	PF 	30 	TOT 	34 	3 	530 	2.4 	6.8 	.360 	0.0 	0.1 	.000 	2.4 	6.7 	.364 	1.9 	3.7 	.519 	3.9 	6.3 	10.3 	0.8 	1.3 	1.1 	1.4 	5.0 	6.8
37 	Muggsy Bogues 	PG 	34 	GSW 	36 	5 	714 	3.8 	7.8 	.494 	0.0 	0.3 	.000 	3.8 	7.5 	.514 	1.6 	1.8 	.861 	0.8 	2.9 	3.7 	6.8 	2.2 	0.1 	2.4 	2.2 	9.2
38 	Etdrick Bohannon 	SF 	25 	WAS 	2 	0 	4 	0.0 	0.0 	0.0	0.0 	0.0 	0.0	0.0 	0.0 	0.0	0.0 	0.0 	0.0	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
39 	Keith Booth 	SF 	24 	CHI 	39 	4 	432 	4.1 	12.6 	.325 	0.1 	0.8 	.100 	4.0 	11.7 	.340 	1.7 	3.5 	.500 	2.1 	5.7 	7.7 	3.2 	1.8 	0.9 	3.2 	5.0 	10.0
40 	Bruce Bowen 	SF 	27 	BOS 	30 	1 	494 	1.9 	6.8 	.280 	0.5 	1.9 	.269 	1.4 	4.9 	.284 	0.8 	1.7 	.458 	1.1 	2.7 	3.8 	2.0 	1.5 	0.7 	0.9 	3.7 	5.1
41 	Earl Boykins 	PG 	22 	TOT 	22 	0 	221 	4.9 	12.9 	.380 	0.5 	2.9 	.167 	4.4 	9.9 	.443 	0.3 	0.5 	.667 	1.1 	1.6 	2.8 	5.4 	1.0 	0.0 	3.3 	3.3 	10.6
42 	Shawn Bradley 	C 	26 	DAL 	49 	33 	1294 	4.6 	9.7 	.480 	0.0 	0.1 	.000 	4.6 	9.6 	.485 	2.4 	3.2 	.748 	3.6 	7.3 	10.9 	1.1 	1.0 	4.4 	1.6 	4.3 	11.7
43 	Terrell Brandon 	PG 	28 	TOT 	36 	34 	1217 	6.3 	15.0 	.418 	0.4 	1.4 	.255 	5.9 	13.6 	.435 	1.9 	2.3 	.833 	0.8 	3.2 	4.0 	9.1 	1.9 	0.3 	2.2 	2.4 	14.8
44 	Chucky Brown 	PF 	30 	CHH 	48 	21 	1192 	5.3 	11.3 	.472 	0.5 	1.2 	.375 	4.9 	10.1 	.483 	1.2 	1.8 	.678 	1.1 	4.2 	5.3 	1.7 	0.5 	0.6 	1.1 	3.2 	12.3
45 	Dee Brown 	PG 	30 	TOR 	49 	0 	1377 	4.9 	12.9 	.378 	3.5 	9.1 	.387 	1.4 	3.8 	.356 	1.0 	1.4 	.727 	0.4 	2.3 	2.7 	3.7 	1.5 	0.2 	2.1 	2.0 	14.4
46 	Gerald Brown 	SG 	23 	PHO 	33 	0 	236 	5.0 	13.6 	.371 	0.5 	1.5 	.300 	4.6 	12.1 	.380 	1.7 	2.1 	.786 	0.8 	2.6 	3.4 	4.7 	0.8 	0.2 	3.4 	3.2 	12.2
47 	P.J. Brown 	PF 	29 	MIA 	50 	50 	1611 	5.1 	10.7 	.480 	0.0 	0.0 	0.0	5.1 	10.7 	.480 	2.5 	3.3 	.774 	2.6 	5.2 	7.7 	1.5 	1.0 	1.1 	1.5 	3.7 	12.8
48 	Randy Brown 	PG 	30 	CHI 	39 	32 	1139 	4.2 	10.1 	.414 	0.0 	0.3 	.000 	4.2 	9.8 	.427 	2.5 	3.3 	.757 	0.9 	3.3 	4.2 	4.7 	2.1 	0.3 	2.5 	2.9 	10.8
49 	Rick Brunson 	PG 	26 	NYK 	17 	0 	95 	2.3 	8.0 	.286 	0.0 	1.9 	.000 	2.3 	6.1 	.375 	1.9 	6.8 	.278 	1.1 	2.7 	3.8 	7.2 	3.4 	0.0 	4.5 	3.0 	6.4
50 	Kobe Bryant 	SG 	20 	LAL 	50 	50 	1896 	6.9 	14.8 	.465 	0.5 	1.9 	.267 	6.4 	12.9 	.494 	4.7 	5.5 	.839 	1.0 	4.0 	5.0 	3.6 	1.4 	0.9 	3.0 	2.9 	18.9
51 	Mark Bryant 	PF 	33 	CHI 	45 	29 	1204 	5.0 	10.4 	.483 	0.0 	0.0 	.000 	5.0 	10.4 	.484 	2.1 	3.3 	.645 	2.8 	4.2 	6.9 	1.4 	1.0 	0.5 	2.0 	4.5 	12.2
52 	Jud Buechler 	SF 	30 	DET 	50 	0 	1056 	3.4 	8.2 	.417 	2.1 	5.0 	.412 	1.3 	3.1 	.424 	0.4 	0.6 	.722 	1.0 	3.5 	4.5 	1.9 	1.3 	0.4 	0.7 	2.8 	9.3
53 	Matt Bullard 	PF 	31 	HOU 	41 	0 	413 	3.7 	9.9 	.377 	2.1 	5.4 	.387 	1.7 	4.5 	.365 	0.6 	0.9 	.700 	0.8 	2.9 	3.7 	1.6 	1.1 	0.3 	1.2 	2.4 	10.2
54 	Scott Burrell 	SF 	28 	NJN 	32 	10 	706 	3.8 	10.6 	.361 	1.4 	3.7 	.389 	2.4 	6.9 	.346 	1.7 	2.1 	.810 	1.6 	4.4 	6.1 	2.3 	2.0 	0.6 	1.2 	4.2 	10.8
55 	Willie Burton 	SF 	30 	CHH 	3 	0 	18 	2.0 	14.0 	.143 	0.0 	2.0 	.000 	2.0 	12.0 	.167 	4.0 	8.0 	.500 	8.0 	4.0 	12.0 	0.0 	0.0 	0.0 	2.0 	4.0 	8.0
56 	Mitchell Butler 	SG 	28 	CLE 	31 	1 	418 	5.8 	12.0 	.482 	0.9 	2.5 	.379 	4.8 	9.5 	.509 	2.0 	2.8 	.719 	1.1 	2.7 	3.8 	1.9 	1.3 	0.3 	2.5 	3.5 	14.5
57 	Jason Caffey 	PF 	25 	GSW 	35 	32 	876 	5.1 	11.4 	.444 	0.0 	0.0 	.000 	5.1 	11.3 	.446 	2.5 	4.0 	.633 	3.2 	5.2 	8.4 	0.7 	1.0 	0.4 	3.1 	4.6 	12.7
58 	Marcus Camby 	C 	24 	NYK 	46 	0 	945 	5.2 	9.9 	.521 	0.0 	0.0 	0.0	5.2 	9.9 	.521 	2.2 	3.9 	.553 	3.9 	5.8 	9.6 	0.5 	1.1 	2.8 	1.5 	5.0 	12.5
59 	Elden Campbell 	C 	30 	TOT 	49 	33 	1459 	5.5 	11.5 	.477 	0.0 	0.0 	.000 	5.5 	11.4 	.478 	4.2 	6.6 	.639 	3.1 	6.7 	9.8 	1.7 	1.0 	1.8 	2.0 	3.9 	15.2
60 	Antoine Carr 	PF 	37 	HOU 	18 	0 	152 	5.0 	12.3 	.404 	0.0 	0.2 	.000 	5.0 	12.1 	.412 	1.2 	1.7 	.714 	2.1 	5.2 	7.3 	2.1 	0.2 	2.4 	2.1 	7.3 	11.1
61 	Chris Carr 	SG 	24 	TOT 	39 	4 	445 	6.1 	16.6 	.371 	2.3 	6.1 	.373 	3.9 	10.5 	.369 	2.2 	3.2 	.675 	1.9 	3.9 	5.7 	1.9 	0.6 	0.2 	2.3 	3.6 	16.7
62 	Cory Carr 	SG 	23 	CHI 	42 	7 	624 	4.1 	12.5 	.329 	0.3 	1.7 	.167 	3.8 	10.7 	.355 	1.4 	1.8 	.750 	0.5 	2.4 	2.8 	3.8 	1.2 	0.4 	2.7 	3.8 	9.9
63 	Vince Carter 	SF 	22 	TOR 	50 	49 	1760 	7.1 	15.7 	.450 	0.4 	1.4 	.288 	6.7 	14.3 	.466 	4.2 	5.5 	.761 	1.9 	3.9 	5.8 	3.0 	1.1 	1.6 	2.3 	2.9 	18.7
64 	Sam Cassell 	PG 	29 	TOT 	8 	3 	199 	7.1 	16.8 	.419 	0.4 	1.8 	.200 	6.7 	15.0 	.446 	8.5 	9.0 	.940 	0.9 	1.8 	2.7 	6.5 	1.6 	0.0 	3.6 	4.0 	23.0
65 	Kelvin Cato 	C 	24 	POR 	43 	0 	545 	3.8 	8.5 	.450 	0.1 	0.1 	1.000 	3.8 	8.5 	.445 	2.2 	4.4 	.507 	3.2 	6.7 	9.9 	1.3 	1.5 	3.7 	1.8 	6.6 	10.0
66 	Duane Causwell 	C 	30 	MIA 	19 	1 	137 	5.3 	9.2 	.571 	0.0 	0.0 	0.0	5.3 	9.2 	.571 	1.1 	3.2 	.333 	3.7 	5.5 	9.2 	0.5 	0.0 	2.9 	4.7 	8.4 	11.6
67 	Cedric Ceballos 	SF 	29 	DAL 	13 	5 	352 	6.0 	14.3 	.421 	1.1 	2.9 	.393 	4.9 	11.5 	.429 	3.5 	5.0 	.694 	2.4 	6.3 	8.7 	1.2 	0.7 	0.5 	2.9 	2.4 	16.7
68 	Rex Chapman 	SG 	31 	PHO 	38 	35 	1183 	5.0 	14.0 	.359 	1.6 	4.6 	.351 	3.4 	9.4 	.364 	2.3 	2.8 	.835 	0.4 	2.8 	3.2 	3.3 	1.0 	0.3 	1.6 	1.4 	14.0
69 	Calbert Cheaney 	SG 	27 	WAS 	50 	18 	1266 	4.9 	11.8 	.414 	0.2 	1.1 	.216 	4.7 	10.7 	.434 	0.9 	1.9 	.493 	0.9 	3.1 	4.0 	2.1 	1.1 	0.5 	1.2 	4.2 	10.9
70 	Pete Chilcutt 	PF 	30 	VAN 	46 	0 	697 	3.3 	8.9 	.366 	1.3 	3.5 	.382 	1.9 	5.4 	.356 	0.7 	0.9 	.824 	1.5 	4.5 	6.0 	1.5 	1.1 	0.6 	1.4 	2.7 	8.6
71 	Chris Childs 	PG 	31 	NYK 	48 	0 	1297 	3.2 	7.4 	.427 	1.0 	2.6 	.383 	2.2 	4.8 	.451 	1.8 	2.2 	.821 	0.5 	3.2 	3.7 	5.4 	1.2 	0.0 	2.4 	4.3 	9.1
72 	Doug Christie 	SG 	28 	TOR 	50 	50 	1768 	5.1 	13.2 	.388 	1.0 	3.3 	.304 	4.1 	10.0 	.415 	4.2 	5.0 	.841 	1.2 	3.0 	4.2 	3.8 	2.3 	0.5 	2.4 	2.3 	15.5
73 	Keon Clark 	C 	23 	DEN 	28 	0 	409 	3.2 	7.0 	.450 	0.0 	0.1 	.000 	3.2 	7.0 	.456 	1.8 	3.3 	.568 	3.2 	5.3 	8.4 	0.9 	0.9 	2.7 	1.8 	4.6 	8.2
74 	Keith Closs 	C 	22 	LAC 	15 	0 	87 	5.0 	9.5 	.522 	0.0 	0.4 	.000 	5.0 	9.1 	.545 	3.3 	4.1 	.800 	2.1 	8.3 	10.3 	0.0 	1.2 	3.7 	2.5 	5.8 	13.2
75 	John Coker 	C 	27 	WAS 	14 	0 	98 	4.8 	11.4 	.419 	0.0 	0.0 	0.0	4.8 	11.4 	.419 	1.8 	2.2 	.833 	2.6 	5.5 	8.1 	0.0 	0.4 	0.7 	0.7 	6.2 	11.4
76 	Derrick Coleman 	PF 	31 	CHH 	37 	29 	1178 	5.1 	12.4 	.414 	0.2 	1.0 	.212 	4.9 	11.4 	.432 	4.4 	5.8 	.753 	2.3 	7.7 	10.0 	2.4 	0.7 	1.3 	2.8 	2.9 	14.9
77 	Bimbo Coles 	PG 	30 	GSW 	48 	32 	1272 	5.2 	11.7 	.442 	0.2 	0.7 	.240 	5.0 	11.0 	.455 	2.3 	2.9 	.822 	0.6 	2.7 	3.3 	6.3 	1.3 	0.3 	2.3 	3.2 	12.9
78 	Marty Conlon 	C 	31 	MIA 	7 	0 	35 	3.1 	13.4 	.231 	0.0 	0.0 	0.0	3.1 	13.4 	.231 	2.1 	2.1 	1.000 	1.0 	4.1 	5.1 	1.0 	0.0 	1.0 	3.1 	6.2 	8.2
79 	Tyrone Corbin 	SF 	36 	ATL 	47 	6 	1066 	4.4 	11.3 	.391 	1.3 	4.0 	.319 	3.1 	7.3 	.431 	1.8 	2.7 	.650 	1.2 	3.6 	4.9 	1.5 	1.0 	0.2 	1.5 	2.5 	11.9
80 	James Cotton 	SG 	23 	SEA 	10 	0 	59 	3.7 	11.0 	.333 	0.0 	1.8 	.000 	3.7 	9.2 	.400 	7.9 	11.0 	.722 	1.2 	4.9 	6.1 	0.0 	1.8 	0.0 	1.8 	3.7 	15.3
81 	Chris Crawford 	PF 	23 	ATL 	42 	30 	784 	5.1 	11.7 	.431 	0.5 	1.5 	.333 	4.5 	10.2 	.446 	2.6 	3.2 	.814 	1.7 	2.4 	4.1 	1.1 	0.5 	0.6 	2.2 	4.9 	13.2
82 	Austin Croshere 	PF 	23 	IND 	27 	0 	249 	4.6 	10.8 	.427 	1.2 	4.2 	.276 	3.5 	6.7 	.522 	2.9 	3.3 	.870 	2.3 	4.2 	6.5 	1.4 	1.0 	1.2 	3.3 	4.6 	13.3
83 	John Crotty 	PG 	29 	TOT 	27 	0 	382 	4.8 	11.7 	.411 	1.3 	3.4 	.389 	3.5 	8.3 	.420 	4.1 	4.7 	.860 	0.8 	2.2 	2.9 	5.9 	1.0 	0.0 	3.1 	2.9 	15.0
84 	Terry Cummings 	PF 	37 	GSW 	50 	0 	1011 	6.6 	15.1 	.439 	0.0 	0.0 	1.000 	6.6 	15.1 	.437 	2.9 	4.1 	.711 	3.4 	5.7 	9.1 	2.1 	1.6 	0.4 	2.1 	6.0 	16.2
85 	William Cunningham 	C 	24 	TOT 	16 	6 	162 	0.7 	4.0 	.167 	0.0 	0.0 	0.0	0.7 	4.0 	.167 	0.0 	0.4 	.000 	2.9 	3.3 	6.2 	0.2 	0.2 	2.4 	1.1 	6.7 	1.3
86 	Bill Curley 	PF 	26 	MIN 	35 	7 	372 	2.8 	7.0 	.403 	0.1 	0.5 	.200 	2.7 	6.5 	.418 	1.8 	2.1 	.864 	1.9 	3.0 	4.9 	1.4 	1.6 	0.9 	1.0 	8.0 	7.5
87 	Dell Curry 	SG 	34 	MIL 	42 	0 	864 	6.8 	14.0 	.485 	2.9 	6.0 	.476 	3.9 	8.0 	.492 	1.2 	1.4 	.824 	0.7 	2.8 	3.5 	2.0 	1.5 	0.1 	1.9 	1.7 	17.6
88 	Michael Curry 	SF 	30 	MIL 	50 	4 	1146 	2.8 	6.5 	.437 	0.0 	0.5 	.067 	2.8 	6.0 	.466 	2.0 	2.5 	.797 	0.6 	2.8 	3.4 	2.5 	1.3 	0.2 	1.2 	4.2 	7.7
89 	Erick Dampier 	C 	23 	GSW 	50 	50 	1414 	4.1 	10.5 	.389 	0.0 	0.0 	0.0	4.1 	10.5 	.389 	3.1 	5.2 	.588 	4.2 	5.6 	9.7 	1.4 	0.7 	1.5 	2.3 	4.2 	11.3
90 	Antonio Daniels 	PG 	23 	SAS 	47 	0 	614 	4.9 	10.7 	.454 	0.3 	1.0 	.294 	4.6 	9.7 	.470 	2.9 	3.8 	.754 	0.8 	2.4 	3.2 	6.2 	1.8 	0.4 	2.6 	2.3 	12.9
91 	Kornel David 	SF 	27 	CHI 	50 	6 	902 	4.4 	9.7 	.449 	0.0 	0.0 	.000 	4.4 	9.7 	.450 	3.6 	4.4 	.811 	2.8 	4.1 	6.9 	1.6 	0.9 	0.7 	1.9 	3.5 	12.3
92 	Antonio Davis 	PF 	30 	IND 	49 	1 	1271 	4.6 	9.9 	.471 	0.0 	0.0 	0.0	4.6 	9.9 	.471 	3.8 	5.4 	.703 	3.3 	6.5 	9.7 	0.9 	0.6 	1.2 	1.4 	3.9 	13.1
93 	Ben Davis 	PF 	26 	NYK 	8 	0 	21 	12.0 	29.1 	.412 	0.0 	0.0 	0.0	12.0 	29.1 	.412 	5.1 	10.3 	.500 	15.4 	3.4 	18.9 	5.1 	0.0 	0.0 	1.7 	6.9 	29.1
94 	Dale Davis 	PF 	29 	IND 	50 	50 	1374 	4.2 	7.9 	.533 	0.0 	0.0 	0.0	4.2 	7.9 	.533 	2.0 	3.2 	.618 	4.1 	6.8 	10.9 	0.6 	0.5 	1.5 	1.1 	3.0 	10.4
95 	Hubert Davis 	SG 	28 	DAL 	50 	21 	1378 	4.5 	10.4 	.438 	1.7 	3.8 	.451 	2.8 	6.6 	.431 	1.1 	1.3 	.880 	0.1 	2.2 	2.2 	2.3 	0.5 	0.1 	1.5 	2.0 	11.9
96 	Mark Davis 	SF 	25 	MIA 	4 	1 	35 	2.1 	6.2 	.333 	0.0 	0.0 	0.0	2.1 	6.2 	.333 	5.1 	6.2 	.833 	2.1 	5.1 	7.2 	1.0 	1.0 	0.0 	7.2 	12.3 	9.3
97 	Ricky Davis 	SG 	19 	CHH 	46 	1 	557 	5.2 	12.9 	.405 	0.1 	0.8 	.167 	5.1 	12.2 	.420 	2.9 	3.8 	.763 	2.6 	2.8 	5.4 	3.7 	1.9 	0.5 	3.5 	3.0 	13.5
98 	Terry Davis 	C 	31 	WAS 	37 	34 	578 	3.1 	5.7 	.533 	0.0 	0.0 	0.0	3.1 	5.7 	.533 	1.7 	2.4 	.737 	3.1 	5.5 	8.7 	0.6 	0.7 	0.2 	1.0 	4.9 	7.8
99 	Andrew DeClercq 	C 	25 	TOT 	47 	32 	1102 	4.5 	9.0 	.500 	0.0 	0.0 	0.0	4.5 	9.0 	.500 	3.1 	4.6 	.674 	3.4 	4.9 	8.3 	1.0 	1.6 	0.9 	1.8 	5.3 	12.1
100 	Terry Dehere 	SG-PG 	27 	TOT 	26 	0 	291 	3.8 	10.5 	.365 	2.0 	4.8 	.410 	1.9 	5.7 	.326 	0.6 	0.9 	.714 	0.9 	2.1 	3.0 	3.3 	0.9 	0.4 	2.0 	3.7 	10.3
101 	Vinny Del Negro 	PG 	32 	MIL 	48 	7 	1093 	3.8 	8.9 	.422 	0.4 	1.0 	.433 	3.3 	7.9 	.421 	1.3 	1.6 	.800 	0.5 	2.9 	3.4 	5.7 	1.1 	0.1 	1.8 	2.0 	9.3
102 	Bison Dele 	C 	29 	DET 	49 	48 	1177 	6.6 	13.2 	.501 	0.0 	0.0 	.000 	6.6 	13.2 	.502 	2.5 	3.6 	.686 	2.8 	5.5 	8.3 	2.2 	1.2 	1.2 	3.4 	5.5 	15.7
103 	Tony Delk 	PG 	25 	GSW 	36 	13 	630 	5.3 	14.5 	.364 	0.9 	3.8 	.242 	4.3 	10.7 	.406 	2.6 	4.1 	.648 	0.6 	2.5 	3.1 	5.4 	0.9 	0.3 	2.6 	2.7 	14.1
104 	Michael Dickerson 	SG 	23 	HOU 	50 	50 	1558 	5.0 	10.7 	.465 	1.6 	3.8 	.433 	3.3 	6.9 	.483 	1.1 	1.7 	.639 	0.6 	1.3 	1.9 	2.2 	0.6 	0.3 	1.5 	2.1 	12.6
