1 	Shareef Abdur-Rahim 	C 	30 	SAC 	80 	2015 	13.1 	.524 	.476 	.358 	.031 	7.0 	16.4 	11.6 	9.2 	1.3 	1.5 	13.3 	19.5 	103 	108 	1.1 	1.7 	2.8 	.067
2 	Hassan Adams 	SG 	22 	NJN 	61 	495 	13.0 	.577 	.556 	.267 	.007 	8.4 	9.9 	9.2 	4.5 	1.8 	0.6 	12.7 	16.3 	109 	107 	0.5 	0.5 	1.0 	.095
3 	Maurice Ager 	SG 	22 	DAL 	32 	214 	2.9 	.408 	.350 	.471 	.214 	0.6 	11.0 	5.9 	5.0 	1.0 	1.1 	15.1 	21.7 	79 	106 	-0.5 	0.2 	-0.3 	-0.060
4 	LaMarcus Aldridge 	C 	21 	POR 	63 	1392 	17.1 	.533 	.503 	.240 	.004 	12.6 	15.3 	13.9 	3.2 	0.9 	4.2 	7.5 	19.3 	113 	109 	2.5 	1.0 	3.4 	.118
5 	Malik Allen 	PF 	28 	CHI 	60 	638 	10.4 	.443 	.415 	.132 	.004 	7.6 	13.7 	10.6 	4.2 	1.4 	2.0 	7.1 	20.5 	96 	100 	-0.2 	1.1 	1.0 	.073
6 	Ray Allen 	SG 	31 	SEA 	55 	2219 	21.6 	.564 	.510 	.268 	.384 	3.1 	10.4 	6.7 	19.0 	1.9 	0.4 	10.7 	29.5 	112 	112 	5.4 	0.9 	6.3 	.136
7 	Tony Allen 	SG 	25 	BOS 	33 	805 	17.0 	.596 	.529 	.517 	.127 	5.1 	13.6 	9.2 	12.5 	3.2 	1.2 	19.1 	22.1 	105 	104 	0.8 	1.1 	1.9 	.111
8 	Rafer Alston 	PG 	30 	HOU 	82 	3040 	12.9 	.496 	.470 	.174 	.519 	1.1 	9.5 	5.3 	24.1 	2.2 	0.3 	13.4 	19.4 	103 	102 	1.7 	4.9 	6.6 	.104
9 	Louis Amundson 	PF 	24 	TOT 	11 	89 	9.6 	.412 	.400 	.667 	.000 	17.6 	20.2 	18.9 	1.7 	0.6 	6.9 	20.5 	12.7 	91 	103 	-0.1 	0.1 	0.1 	.039
10 	Alan Anderson 	SG 	24 	CHA 	17 	256 	10.1 	.538 	.488 	.284 	.247 	4.9 	10.0 	7.4 	13.8 	1.4 	0.0 	19.4 	20.1 	97 	110 	0.0 	0.1 	0.1 	.024
11 	Derek Anderson 	SF 	32 	CHA 	50 	1190 	13.7 	.586 	.520 	.361 	.517 	2.8 	8.6 	5.6 	17.6 	2.3 	0.5 	14.1 	15.1 	116 	109 	2.0 	0.9 	2.9 	.117
12 	Carmelo Anthony 	SF 	22 	DEN 	65 	2486 	22.1 	.552 	.489 	.391 	.103 	6.6 	11.1 	8.9 	19.2 	1.5 	0.7 	12.1 	33.4 	109 	108 	5.2 	2.1 	7.3 	.140
13 	Rafael Araujo 	C 	26 	UTA 	28 	248 	8.3 	.463 	.415 	.446 	.000 	10.8 	21.5 	16.2 	6.1 	1.3 	0.7 	17.9 	17.1 	93 	106 	-0.1 	0.3 	0.1 	.027
