36	Aaron Gordon	SF	SF	ORL	6	6	23.1	3.33	7.50	.444	0.67	1.33	.500	.500	.500	.500	1.00	1.83	.545	2.83	3.17	6.00	1.33	0.67	0.50	1.83	1.50	8.33
37	Doug McDermott	SF	SF	CHI	7	7	26.8	2.57	6.86	.375	1.14	3.43	.333	.333	.333	.333	2.00	2.71	.737	0.43	4.43	4.86	1.29	0.14	0.14	1.43	1.14	8.29
39	Dante Exum	PG	PG	UTA	6	6	22.6	2.33	5.67	.412	1.17	2.83	.412	.412	.412	.412	1.83	2.17	.846	0.33	1.33	1.67	3.33	0.67	0.17	2.50	1.50	7.67
41	Julius Randle	PF	PF	LAL	5	5	19.2	3.40	8.20	.415	0.00	0.20	.000	.000	.000	.000	0.80	1.80	.444	1.00	4.40	5.40	0.80	0.00	0.60	1.80	3.60	7.60
42	Devyn Marble	SG	SG	ORL	4	4	17.3	2.50	5.50	.455	1.00	2.75	.364	.364	.364	.364	1.50	2.75	.545	0.75	1.25	2.00	1.25	0.75	0.00	0.25	1.50	7.50
43	JaMychal Green	PF	PF	SAS	4	4	11.4	2.50	3.50	.714	0.00	0.00	.000	.000	.000	.000	2.50	3.50	.714	1.75	2.00	3.75	0.50	0.75	0.50	0.75	1.00	7.50
45	K.J. McDaniels	SG	SG	PHI	7	7	22.3	2.86	7.14	.400	0.43	2.57	.167	.167	.167	.167	1.29	1.57	.818	1.57	1.86	3.43	0.71	1.00	2.00	0.71	1.86	7.43
46	Joe Harris	SG	SG	CLE	5	5	17.5	2.40	6.60	.364	1.60	4.20	.381	.381	.381	.381	1.00	1.00	1.000	0.40	1.80	2.20	2.00	0.40	0.00	0.80	1.60	7.40
47	Marcus Smart	PG	PG	BOS	7	7	27.9	2.00	7.43	.269	1.29	5.57	.231	.231	.231	.231	2.00	2.86	.700	0.57	2.29	2.86	4.71	2.43	0.14	3.43	3.00	7.29
50	Brock Motum	C	C	UTA	1	1	10.1	3.00	5.00	.600	1.00	1.00	1.000	1.000	1.000	1.000	0.00	0.00	.000	0.00	2.00	2.00	1.00	0.00	0.00	0.00	1.00	7.00
52	Nikola Mirotic	PF	PF	CHI	7	7	17.7	2.29	6.00	.381	1.00	2.57	.389	.389	.389	.389	1.29	1.86	.692	0.86	1.57	2.43	0.71	1.57	0.86	1.57	3.57	6.86
55	Bojan Bogdanovic	SG	SG	BRK	5	5	27.7	2.40	6.60	.364	0.60	3.20	.188	.188	.188	.188	1.20	1.80	.667	0.20	1.40	1.60	1.60	0.20	0.40	1.40	1.40	6.60
56	Jusuf Nurkic	C	C	DEN	6	6	19.3	2.67	5.83	.457	0.00	0.17	.000	.000	.000	.000	1.00	2.50	.400	3.33	6.00	9.33	1.33	0.67	1.17	2.33	4.00	6.33
57	Jordan Adams	SG	SG	MEM	6	6	17.6	2.17	6.50	.333	0.17	1.50	.111	.111	.111	.111	1.83	2.83	.647	0.67	2.50	3.17	1.67	1.50	0.00	1.00	2.17	6.33
58	T.J. Warren	SF	SF	PHX	4	4	12.5	2.75	5.25	.524	0.75	1.50	.500	.500	.500	.500	0.00	0.00	.000	1.00	1.50	2.50	0.50	0.50	0.25	0.50	0.75	6.25
59	Erick Green	PG	PG	DEN	6	6	13.3	2.33	6.17	.378	0.17	1.33	.125	.125	.125	.125	1.33	1.67	.800	0.17	1.17	1.33	1.67	0.50	0.17	1.00	0.50	6.17
60	Elfrid Payton	PG	PG	ORL	6	6	28.6	2.67	6.67	.400	0.17	0.67	.250	.250	.250	.250	0.67	1.67	.400	0.50	2.83	3.33	6.17	1.33	0.33	4.17	2.17	6.17
61	Gary Harris	SG	SG	DEN	6	6	20.2	2.17	6.33	.342	0.83	2.83	.294	.294	.294	.294	1.00	1.17	.857	0.83	0.50	1.33	1.00	0.33	0.17	1.17	3.17	6.17
63	Zach Lavine	SG	SG	MIN	4	4	18.7	2.50	7.25	.345	0.50	1.75	.286	.286	.286	.286	0.50	1.25	.400	0.00	2.75	2.75	1.75	0.50	0.00	3.25	0.50	6.00
67	James McAdoo	PF	PF	GSW	5	5	13.1	1.80	2.80	.643	0.00	0.00	.000	.000	.000	.000	2.00	2.60	.769	1.60	2.00	3.60	0.40	1.20	0.20	1.00	2.00	5.60
68	Tarik Black	PF	PF	HOU	5	5	19.2	1.80	3.80	.474	0.00	0.00	.000	.000	.000	.000	2.00	3.20	.625	2.80	4.20	7.00	0.20	1.00	0.60	2.00	3.40	5.60
69	Alex Kirk	C	C	CLE	4	4	15.4	1.75	4.25	.412	0.00	0.00	.000	.000	.000	.000	2.00	2.00	1.000	0.75	2.25	3.00	0.25	0.00	1.00	1.00	2.25	5.50
71	Patrick Christopher	SG	SG	MEM	6	6	11.0	2.00	4.67	.429	0.67	1.83	.364	.364	.364	.364	0.50	0.67	.750	0.67	0.00	0.67	0.50	0.17	0.00	0.33	1.17	5.17
72	Jarnell Stokes	PF	PF	MEM	6	6	11.0	2.17	3.83	.565	0.00	0.00	.000	.000	.000	.000	0.83	1.17	.714	1.50	1.50	3.00	0.17	0.67	0.33	1.00	1.50	5.17
75	Talib Zanna	PF	PF	OKC	6	6	18.5	1.33	3.17	.421	0.00	0.00	.000	.000	.000	.000	2.33	3.33	.700	2.67	2.67	5.33	0.33	0.50	0.50	1.00	3.67	5.00
76	C.J. Fair	SF	SF	IND	1	1	8.3	2.00	2.00	1.000	1.00	1.00	1.000	1.000	1.000	1.000	0.00	0.00	.000	1.00	0.00	1.00	0.00	0.00	1.00	1.00	2.00	5.00
79	Glenn Robinson	SF	SF	MIN	3	3	10.8	2.33	4.33	.538	0.00	0.33	.000	.000	.000	.000	0.00	0.00	.000	0.67	1.33	2.00	2.00	0.67	0.00	0.00	1.00	4.67
80	Nick Johnson	SG	SG	HOU	5	5	17.2	1.20	5.40	.222	0.40	2.00	.200	.200	.200	.200	1.80	2.00	.900	0.40	1.20	1.60	2.00	1.20	0.00	1.80	1.80	4.60
81	Russ Smith	PG	PG	NOP	5	5	7.5	1.60	3.60	.444	0.40	0.40	1.000	1.000	1.000	1.000	1.00	1.20	.833	0.40	0.40	0.80	0.60	0.80	0.00	1.00	1.40	4.60
82	Cleanthony Early	SF	SF	NYK	5	5	13.0	1.60	4.20	.381	0.80	2.60	.308	.308	.308	.308	0.60	0.80	.750	0.40	1.20	1.60	0.60	0.80	0.00	1.60	3.00	4.60
83	Bruno Caboclo	PF	PF	TOR	4	4	14.0	1.50	4.00	.375	1.00	2.25	.444	.444	.444	.444	0.25	0.50	.500	0.50	1.50	2.00	0.00	0.75	0.00	1.25	1.25	4.25
84	Damjan Rudez	SF	SF	IND	5	5	21.2	1.80	6.60	.273	0.60	3.80	.158	.158	.158	.158	0.00	0.20	.000	0.20	1.20	1.40	2.60	0.20	0.00	1.00	1.60	4.20
85	Richard Solomon	PF	PF	OKC	2	2	12.7	1.50	2.50	.600	0.00	0.00	.000	.000	.000	.000	1.00	2.00	.500	2.00	2.50	4.50	0.50	1.00	0.50	1.50	1.50	4.00
86	Bryce Cotton	PG	PG	SAS	4	4	12.3	1.50	3.50	.429	0.50	1.50	.333	.333	.333	.333	0.50	0.50	1.000	0.00	0.50	0.50	1.50	0.25	0.00	1.50	2.00	4.00
87	Noah Vonleh	C	C	CHA	1	1	18.7	2.00	5.00	.400	0.00	1.00	.000	.000	.000	.000	0.00	0.00	.000	2.00	2.00	4.00	0.00	2.00	0.00	3.00	4.00	4.00
89	Elijah Millsap	SG	SG	MIL	1	1	6.6	1.00	2.00	.500	0.00	1.00	.000	.000	.000	.000	2.00	2.00	1.000	0.00	1.00	1.00	1.00	0.00	0.00	1.00	2.00	4.00
90	Cory Jefferson	PF	PF	BRK	4	4	9.3	1.50	3.75	.400	0.00	0.25	.000	.000	.000	.000	1.00	2.00	.500	1.00	2.00	3.00	0.25	0.25	0.50	0.25	0.25	4.00
93	Travis Wear	PF	PF	NYK	5	5	11.1	1.80	4.00	.450	0.00	0.20	.000	.000	.000	.000	0.20	0.40	.500	0.60	2.00	2.60	0.60	0.60	0.00	0.80	2.20	3.80
94	Micheal Eric	C	C	MIL	3	3	12.7	1.67	3.00	.556	0.00	0.00	.000	.000	.000	.000	0.33	1.00	.333	0.67	3.00	3.67	0.33	0.67	1.00	0.67	2.00	3.67
95	Mitchell Watt	PF	PF	GSW	2	2	9.5	1.50	4.00	.375	0.00	1.00	.000	.000	.000	.000	0.50	1.00	.500	1.00	1.00	2.00	1.50	0.50	1.50	0.00	1.00	3.50
96	Will Cherry	PG	PG	TOR	4	4	12.1	1.25	3.75	.333	0.00	1.00	.000	.000	.000	.000	1.00	2.00	.500	0.00	1.00	1.00	1.50	1.00	0.00	1.00	0.50	3.50
97	Jack Cooley	PF	PF	UTA	2	2	5.8	1.00	2.50	.400	0.00	0.00	.000	.000	.000	.000	1.50	3.00	.500	1.50	1.50	3.00	0.00	0.00	0.00	0.50	1.00	3.50
99	Kalin Lucas	PG	PG	MEM	6	6	6.7	1.17	2.33	.500	0.00	0.00	.000	.000	.000	.000	1.00	1.67	.600	0.00	0.50	0.50	0.83	0.50	0.00	0.67	0.17	3.33
101	Jakarr Sampson	PF	PF	PHI	6	6	16.3	1.17	3.17	.368	0.33	1.17	.286	.286	.286	.286	0.67	0.83	.800	0.33	2.67	3.00	1.00	0.67	0.83	1.33	1.67	3.33
102	Adreian Payne	PF	PF	ATL	4	4	16.7	1.25	4.25	.294	0.25	1.50	.167	.167	.167	.167	0.50	0.50	1.000	1.50	3.50	5.00	1.00	0.00	1.50	1.25	3.25	3.25
103	Roscoe Smith	SF	SF	LAL	4	4	13.3	1.00	2.25	.444	0.00	0.00	.000	.000	.000	.000	1.00	1.50	.667	1.00	1.25	2.25	0.25	0.25	0.00	0.50	1.75	3.00
104	Shawn Jones	PF	PF	MIA	4	4	16.5	1.50	2.25	.667	0.00	0.00	.000	.000	.000	.000	0.00	0.50	.000	1.25	1.75	3.00	0.75	0.50	0.75	1.50	2.50	3.00
105	Aaron Craft	PG	PG	GSW	4	4	14.7	1.25	2.50	.500	0.50	1.25	.400	.400	.400	.400	0.00	0.00	.000	0.00	2.50	2.50	1.50	1.00	0.00	1.75	1.75	3.00
106	Stephen Holt	SG	SG	CLE	1	1	2.3	1.00	1.00	1.000	1.00	1.00	1.000	1.000	1.000	1.000	0.00	0.00	.000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
107	Jarell Eddie	SF	SF	ATL	3	3	13.1	1.00	2.67	.375	0.67	2.33	.286	.286	.286	.286	0.00	0.00	.000	0.00	0.67	0.67	0.33	0.00	0.33	0.67	1.67	2.67
108	Chris Crawford	SG	SG	CLE	5	5	7.5	0.80	1.80	.444	0.60	1.60	.375	.375	.375	.375	0.20	0.20	1.000	0.00	0.80	0.80	1.60	0.20	0.20	0.40	1.00	2.40
109	Ronald Roberts	SF	SF	PHI	3	3	4.8	1.00	1.67	.600	0.00	0.00	.000	.000	.000	.000	0.00	0.67	.000	0.67	0.33	1.00	0.33	0.00	0.00	0.67	0.67	2.00
110	Joe Ingles	SF	SF	LAC	3	3	8.7	0.33	1.00	.333	0.33	0.67	.500	.500	.500	.500	1.00	1.33	.750	0.33	1.00	1.33	0.33	0.00	0.00	0.33	1.33	2.00
101	Jakarr Sampson	PF	PF	PHI	6	6	16.3	1.17	3.17	.368	0.33	1.17	.286	.286	.286	.286	0.67	0.83	.800	0.33	2.67	3.00	1.00	0.67	0.83	1.33	1.67	3.33
102	Adreian Payne	PF	PF	ATL	4	4	16.7	1.25	4.25	.294	0.25	1.50	.167	.167	.167	.167	0.50	0.50	1.000	1.50	3.50	5.00	1.00	0.00	1.50	1.25	3.25	3.25
103	Roscoe Smith	SF	SF	LAL	4	4	13.3	1.00	2.25	.444	0.00	0.00	.000	.000	.000	.000	1.00	1.50	.667	1.00	1.25	2.25	0.25	0.25	0.00	0.50	1.75	3.00
104	Shawn Jones	PF	PF	MIA	4	4	16.5	1.50	2.25	.667	0.00	0.00	.000	.000	.000	.000	0.00	0.50	.000	1.25	1.75	3.00	0.75	0.50	0.75	1.50	2.50	3.00
105	Aaron Craft	PG	PG	GSW	4	4	14.7	1.25	2.50	.500	0.50	1.25	.400	.400	.400	.400	0.00	0.00	.000	0.00	2.50	2.50	1.50	1.00	0.00	1.75	1.75	3.00
106	Stephen Holt	SG	SG	CLE	1	1	2.3	1.00	1.00	1.000	1.00	1.00	1.000	1.000	1.000	1.000	0.00	0.00	.000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
107	Jarell Eddie	SF	SF	ATL	3	3	13.1	1.00	2.67	.375	0.67	2.33	.286	.286	.286	.286	0.00	0.00	.000	0.00	0.67	0.67	0.33	0.00	0.33	0.67	1.67	2.67
108	Chris Crawford	SG	SG	CLE	5	5	7.5	0.80	1.80	.444	0.60	1.60	.375	.375	.375	.375	0.20	0.20	1.000	0.00	0.80	0.80	1.60	0.20	0.20	0.40	1.00	2.40
109	Ronald Roberts	SF	SF	PHI	3	3	4.8	1.00	1.67	.600	0.00	0.00	.000	.000	.000	.000	0.00	0.67	.000	0.67	0.33	1.00	0.33	0.00	0.00	0.67	0.67	2.00
110	Joe Ingles	SF	SF	LAC	3	3	8.7	0.33	1.00	.333	0.33	0.67	.500	.500	.500	.500	1.00	1.33	.750	0.33	1.00	1.33	0.33	0.00	0.00	0.33	1.33	2.00
112	Rodney McGruder	SG	SG	BOS	3	3	4.9	1.00	2.00	.500	0.00	0.00	.000	.000	.000	.000	0.00	1.00	.000	0.67	0.00	0.67	0.00	0.00	0.00	0.00	1.00	2.00
114	Tyler Ennis	PG	PG	PHX	4	4	5.7	0.75	2.00	.375	0.00	0.50	.000	.000	.000	.000	0.50	0.50	1.000	0.00	0.50	0.50	0.00	0.00	0.00	1.25	0.75	2.00
115	Luke Hancock	SF	SF	MEM	1	1	9.1	1.00	1.00	1.000	0.00	0.00	.000	.000	.000	.000	0.00	0.00	.000	0.00	0.00	0.00	1.00	3.00	0.00	0.00	3.00	2.00
116	Langston Galloway	PG	PG	NYK	2	2	8.4	0.50	2.00	.250	0.50	1.50	.333	.333	.333	.333	0.50	0.50	1.000	0.50	0.00	0.50	1.50	0.50	0.50	1.00	1.00	2.00
117	Joe Jackson	PG	PG	PHX	1	1	6.7	1.00	3.00	.333	0.00	0.00	.000	.000	.000	.000	0.00	2.00	.000	0.00	2.00	2.00	0.00	0.00	0.00	1.00	1.00	2.00
118	Josh Davis	SF	SF	SAS	2	2	6.2	1.00	2.50	.400	0.00	0.00	.000	.000	.000	.000	0.00	0.00	.000	1.00	0.50	1.50	0.00	0.00	0.00	0.00	0.50	2.00
119	Jerrelle Benimon	PF	PF	DEN	5	5	8.9	0.80	1.40	.571	0.00	0.00	.000	.000	.000	.000	0.20	1.20	.167	0.60	2.20	2.80	0.00	0.40	0.40	1.20	2.00	1.80
120	Khem Birch	PF	PF	MIA	4	4	18.3	0.75	3.00	.250	0.00	0.00	.000	.000	.000	.000	0.25	1.75	.143	3.00	3.50	6.50	1.25	1.25	0.75	1.00	1.00	1.75
121	Patric Young	PF	PF	NOP	5	5	11.6	0.40	1.40	.286	0.00	0.00	.000	.000	.000	.000	0.80	0.80	1.000	1.80	2.20	4.00	0.00	0.20	0.20	1.00	2.00	1.60
122	Zoran Dragic	SG	SG	PHX	2	2	4.9	0.50	2.50	.200	0.50	1.50	.333	.333	.333	.333	0.00	0.00	.000	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	1.50
124	Brady Heslip	PG	PG	MIN	2	2	1.7	0.50	1.50	.333	0.50	1.00	.500	.500	.500	.500	0.00	0.00	.000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50
125	Eric Moreland	PF	PF	SAC	3	3	7.8	0.67	1.33	.500	0.00	0.00	.000	.000	.000	.000	0.00	0.00	.000	0.00	1.67	1.67	0.33	0.00	0.67	0.33	0.67	1.33
126	Dwight Powell	PF	PF	BOS	5	5	8.1	0.00	1.40	.000	0.00	0.20	.000	.000	.000	.000	1.20	1.60	.750	0.80	0.40	1.20	0.00	0.60	0.20	0.80	0.80	1.20
127	Johnny O'Bryant	C	C	MIL	2	2	7.0	0.00	3.00	.000	0.00	0.00	.000	.000	.000	.000	1.00	1.00	1.000	0.00	1.50	1.50	0.00	0.00	0.00	1.50	3.00	1.00
128	Sim Bhullar	C	C	SAC	2	2	1.3	0.50	0.50	1.000	0.00	0.00	.000	.000	.000	.000	0.00	0.00	.000	0.00	1.50	1.50	0.00	0.00	0.00	0.00	0.50	1.00
129	Keith Appling	PG	PG	LAL	2	2	9.8	0.50	2.00	.250	0.00	0.50	.000	.000	.000	.000	0.00	0.00	.000	0.00	1.50	1.50	1.00	0.00	0.00	0.50	0.50	1.00
131	Eric Griffin	SF	SF	DAL	2	2	4.8	0.00	1.50	.000	0.00	1.00	.000	.000	.000	.000	0.50	3.00	.167	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.50
132	Cameron Bairstow	PF	PF	CHI	2	2	7.0	0.00	0.50	.000	0.00	0.00	.000	.000	.000	.000	0.50	2.00	.250	0.00	2.00	2.00	1.00	0.00	0.00	0.00	1.00	0.50
133	Tim Frazier	PG	PG	BOS	3	3	3.9	0.00	0.00	.000	0.00	0.00	.000	.000	.000	.000	0.33	0.67	.500	0.00	0.00	0.00	0.67	0.67	0.00	1.00	0.00	0.33
134	C.J. Wilcox	SG	SG	LAC	4	4	6.9	0.00	1.50	.000	0.00	1.00	.000	.000	.000	.000	0.25	0.50	.500	0.25	0.25	0.50	0.25	0.00	0.00	0.25	0.25	0.25
