31 	Mike Bibby 	PG 	22 	VAN 	82 	3190 	16.8 	.525 	.500 	.162 	.246 	1.7 	9.2 	5.5 	38.3 	1.8 	0.3 	16.7 	21.3 	104 	108 	4.0 	1.4 	5.3 	.081
32 	Chauncey Billups 	SG 	24 	MIN 	77 	1790 	14.1 	.538 	.485 	.291 	.330 	2.0 	8.1 	5.0 	22.2 	1.5 	0.4 	14.4 	19.5 	107 	107 	2.7 	0.9 	3.7 	.098
33 	Mookie Blaylock 	PG 	33 	GSW 	69 	2352 	15.8 	.455 	.441 	.095 	.281 	3.0 	9.9 	6.1 	32.3 	3.5 	0.6 	13.3 	17.3 	102 	106 	1.9 	1.6 	3.5 	.071
34 	Corie Blount 	PF 	32 	TOT 	68 	1305 	11.8 	.473 	.446 	.282 	.027 	13.9 	19.4 	16.5 	7.1 	1.6 	1.2 	18.1 	13.2 	99 	104 	0.5 	1.2 	1.8 	.065
35 	Mark Blount 	C 	25 	BOS 	64 	1098 	11.1 	.541 	.505 	.330 	.000 	9.9 	14.9 	12.3 	4.8 	1.8 	5.3 	21.3 	12.0 	101 	101 	0.5 	1.4 	1.9 	.084
36 	Muggsy Bogues 	PG 	36 	TOR 	3 	34 	-0.5 	.000 	.000 	.000 	.500 	0.0 	10.2 	5.0 	19.3 	3.1 	0.0 	66.7 	7.9 	36 	103 	-0.1 	0.0 	-0.1 	-0.128
37 	Etdrick Bohannon 	PF 	27 	CLE 	6 	19 	22.4 	.694 	.500 	1.000 	.000 	18.3 	24.3 	21.3 	0.0 	0.0 	7.7 	14.8 	16.1 	136 	101 	0.1 	0.0 	0.1 	.276
38 	Calvin Booth 	C 	24 	TOT 	55 	933 	16.1 	.512 	.476 	.310 	.000 	9.5 	21.1 	15.2 	7.4 	1.6 	8.5 	15.6 	16.3 	101 	99 	0.6 	1.4 	2.1 	.106
39 	Cal Bowdler 	SF 	23 	ATL 	44 	375 	15.8 	.532 	.469 	.351 	.044 	8.9 	14.1 	11.4 	1.8 	1.4 	4.0 	7.7 	17.0 	112 	103 	0.7 	0.4 	1.0 	.134
40 	Bruce Bowen 	SF 	29 	MIA 	82 	2685 	8.1 	.478 	.452 	.277 	.528 	2.0 	8.8 	5.4 	8.2 	1.7 	1.5 	10.2 	13.1 	97 	100 	0.5 	3.7 	4.2 	.075
41 	Ryan Bowen 	SF 	25 	DEN 	57 	696 	13.3 	.585 	.569 	.306 	.076 	9.6 	8.1 	8.8 	6.8 	2.8 	1.2 	12.8 	12.0 	117 	106 	1.2 	0.4 	1.7 	.114
42 	Ira Bowman 	PG 	27 	ATL 	3 	19 	9.2 	.000 	.000 	.000 	.000 	5.8 	5.9 	5.9 	50.5 	0.0 	0.0 	33.3 	7.1 	89 	112 	0.0 	0.0 	0.0 	-0.024
43 	Earl Boykins 	PG 	24 	LAC 	10 	149 	17.2 	.461 	.405 	.270 	.127 	3.2 	5.2 	4.2 	38.7 	1.8 	0.0 	11.3 	24.7 	104 	108 	0.2 	0.1 	0.3 	.089
44 	Shawn Bradley 	C 	28 	DAL 	82 	2001 	16.2 	.551 	.491 	.398 	.013 	9.2 	24.4 	17.0 	2.8 	0.9 	8.1 	14.3 	13.9 	109 	96 	2.5 	3.8 	6.3 	.151
45 	Elton Brand 	PF 	21 	CHI 	74 	2906 	20.4 	.524 	.476 	.388 	.002 	11.2 	19.6 	15.2 	17.0 	1.3 	3.0 	13.3 	26.3 	103 	106 	4.1 	2.0 	6.1 	.101
46 	Terrell Brandon 	PG 	30 	MIN 	78 	2821 	20.0 	.507 	.465 	.198 	.080 	2.4 	9.7 	6.0 	33.7 	3.0 	0.5 	11.2 	22.2 	109 	104 	5.8 	2.7 	8.5 	.145
47 	Chucky Brown 	SF 	32 	TOT 	26 	339 	9.7 	.464 	.421 	.358 	.032 	2.6 	15.7 	9.0 	5.3 	1.4 	1.5 	6.8 	15.5 	99 	106 	0.1 	0.2 	0.4 	.050
48 	Dee Brown 	PG 	32 	ORL 	7 	155 	9.0 	.519 	.500 	.114 	.727 	0.0 	8.1 	3.9 	11.9 	1.3 	0.0 	13.2 	15.2 	102 	106 	0.1 	0.1 	0.2 	.059
49 	P.J. Brown 	C 	31 	CHH 	80 	2811 	13.3 	.518 	.444 	.373 	.007 	10.5 	19.6 	15.1 	7.3 	1.5 	2.4 	14.2 	12.5 	109 	98 	3.4 	4.7 	8.0 	.137
50 	Randy Brown 	PG 	32 	BOS 	54 	1238 	8.2 	.438 	.422 	.169 	.013 	2.1 	7.5 	4.7 	20.1 	2.6 	0.6 	18.0 	11.4 	94 	105 	-0.1 	1.0 	0.9 	.034
51 	Rick Brunson 	PG 	28 	TOT 	22 	208 	6.3 	.380 	.352 	.278 	.259 	2.9 	9.2 	6.0 	24.2 	2.0 	0.4 	21.9 	17.4 	80 	104 	-0.4 	0.2 	-0.2 	-0.039
52 	Kobe Bryant 	SG 	22 	LAL 	68 	2783 	24.5 	.552 	.484 	.369 	.132 	4.3 	11.8 	8.1 	23.0 	2.1 	1.1 	11.1 	31.8 	112 	105 	9.2 	2.2 	11.3 	.196
53 	Mark Bryant 	PF 	35 	DAL 	18 	101 	2.1 	.428 	.400 	.250 	.000 	4.5 	18.3 	11.6 	4.2 	0.5 	1.4 	18.4 	12.2 	83 	103 	-0.1 	0.1 	0.0 	.005
54 	Greg Buckner 	SG 	24 	DAL 	37 	820 	12.1 	.503 	.443 	.422 	.036 	8.4 	12.9 	10.7 	8.8 	2.1 	0.8 	10.6 	14.1 	110 	103 	1.1 	0.9 	2.0 	.118
55 	Jud Buechler 	SF 	32 	DET 	57 	737 	9.9 	.570 	.561 	.073 	.470 	2.9 	11.0 	6.8 	8.4 	1.4 	1.0 	12.9 	11.4 	110 	104 	0.8 	0.7 	1.5 	.098
56 	Rodney Buford 	SF 	23 	PHI 	47 	573 	11.3 	.489 	.465 	.120 	.158 	3.2 	11.2 	7.3 	5.4 	1.6 	0.8 	10.3 	22.3 	96 	101 	0.1 	0.7 	0.8 	.071
57 	Matt Bullard 	PF 	33 	HOU 	61 	1000 	13.0 	.569 	.564 	.046 	.698 	2.6 	12.2 	7.5 	6.9 	0.5 	0.6 	3.7 	14.9 	120 	108 	2.2 	0.4 	2.6 	.125
58 	Scott Burrell 	SF 	30 	CHH 	4 	41 	12.8 	.507 	.533 	.267 	.400 	2.8 	5.5 	4.2 	4.6 	3.9 	0.0 	0.0 	18.8 	107 	99 	0.1 	0.1 	0.1 	.135
59 	Jason Caffey 	PF 	27 	MIL 	70 	1460 	13.7 	.544 	.488 	.575 	.000 	10.6 	16.8 	13.7 	5.5 	1.4 	1.3 	14.3 	16.6 	109 	105 	2.3 	1.2 	3.5 	.114
60 	Marcus Camby 	C 	26 	NYK 	63 	2127 	20.9 	.559 	.525 	.388 	.014 	11.5 	29.0 	20.5 	4.5 	1.7 	5.2 	8.5 	17.0 	116 	91 	4.8 	5.5 	10.3 	.233
61 	Elden Campbell 	PF 	32 	CHH 	78 	2337 	16.4 	.505 	.440 	.487 	.007 	7.7 	21.9 	14.8 	8.1 	1.4 	4.4 	12.4 	22.8 	101 	96 	1.9 	4.5 	6.4 	.131
62 	Brian Cardinal 	PF 	23 	DET 	15 	126 	4.7 	.398 	.323 	.581 	.161 	6.7 	13.0 	9.8 	3.6 	2.8 	1.1 	18.8 	16.5 	79 	100 	-0.2 	0.2 	0.0 	-0.009
63 	Chris Carr 	SG 	26 	BOS 	35 	309 	16.3 	.611 	.549 	.536 	.330 	4.0 	13.0 	8.3 	6.7 	0.7 	0.7 	12.1 	23.1 	113 	107 	0.8 	0.2 	0.9 	.142
64 	Anthony Carter 	PG 	25 	MIA 	72 	1630 	11.3 	.439 	.413 	.215 	.083 	3.4 	9.8 	6.6 	29.5 	2.5 	0.5 	18.5 	19.2 	91 	99 	-0.8 	2.5 	1.7 	.050
65 	Vince Carter 	SF 	24 	TOR 	75 	2979 	25.0 	.551 	.509 	.303 	.240 	6.5 	9.3 	7.9 	19.2 	2.0 	1.9 	8.2 	30.7 	114 	104 	10.3 	2.6 	12.9 	.208
66 	Sam Cassell 	PG 	31 	MIL 	76 	2709 	20.1 	.542 	.488 	.285 	.087 	1.9 	10.1 	6.1 	36.4 	1.7 	0.2 	14.7 	24.9 	111 	107 	7.0 	1.4 	8.5 	.150
67 	Kelvin Cato 	C 	26 	HOU 	35 	624 	13.0 	.606 	.577 	.514 	.000 	8.9 	17.0 	13.1 	2.8 	1.1 	3.4 	15.5 	11.9 	115 	103 	1.0 	0.7 	1.7 	.128
68 	Duane Causwell 	C 	32 	MIA 	31 	384 	4.8 	.396 	.376 	.294 	.000 	7.1 	18.6 	12.8 	2.2 	1.1 	3.6 	19.3 	15.0 	76 	97 	-0.7 	0.7 	0.0 	.002
69 	Cedric Ceballos 	SF 	31 	TOT 	40 	559 	15.4 	.526 	.489 	.188 	.319 	7.1 	15.0 	11.0 	6.9 	1.5 	0.9 	11.4 	23.5 	102 	100 	0.5 	0.8 	1.3 	.114
70 	Calbert Cheaney 	SG 	29 	DEN 	9 	153 	4.1 	.340 	.333 	.067 	.000 	3.5 	10.8 	7.1 	8.6 	1.4 	0.9 	13.9 	10.5 	79 	109 	-0.2 	0.1 	-0.1 	-0.035
71 	Chris Childs 	PG 	33 	TOT 	77 	1859 	9.0 	.494 	.451 	.212 	.316 	1.5 	11.2 	6.4 	29.8 	1.7 	0.6 	29.9 	13.3 	94 	101 	-0.2 	2.3 	2.2 	.057
72 	Doug Christie 	SG 	30 	SAC 	81 	2939 	14.8 	.538 	.454 	.396 	.317 	3.6 	9.3 	6.5 	14.6 	3.2 	1.0 	14.3 	16.2 	109 	99 	4.3 	4.4 	8.7 	.141
73 	Keon Clark 	PF 	25 	TOT 	81 	1720 	15.6 	.512 	.480 	.462 	.002 	8.6 	19.6 	14.0 	6.8 	1.0 	6.3 	12.6 	18.6 	102 	101 	1.5 	2.2 	3.7 	.104
74 	Mateen Cleaves 	PG 	23 	DET 	78 	1268 	9.0 	.458 	.406 	.343 	.043 	2.2 	9.1 	5.6 	26.8 	2.0 	0.1 	23.2 	20.5 	87 	104 	-1.3 	1.2 	-0.1 	-0.006
75 	John Coker 	C 	29 	GSW 	6 	32 	-2.8 	.125 	.125 	.000 	.000 	9.2 	7.2 	8.3 	8.8 	1.6 	0.0 	20.0 	13.2 	47 	111 	-0.1 	0.0 	-0.1 	-0.192
76 	Derrick Coleman 	PF 	33 	CHH 	34 	683 	13.8 	.469 	.420 	.361 	.200 	7.7 	23.0 	15.4 	10.2 	0.8 	2.3 	12.4 	22.8 	96 	99 	0.1 	1.1 	1.2 	.082
77 	Bimbo Coles 	PG 	32 	CLE 	47 	804 	9.3 	.440 	.385 	.234 	.067 	1.3 	5.6 	3.5 	27.9 	1.8 	0.5 	18.3 	18.1 	92 	108 	-0.3 	0.3 	0.0 	.000
78 	Jason Collier 	C 	23 	HOU 	23 	222 	7.4 	.435 	.380 	.338 	.014 	6.4 	12.7 	9.6 	4.4 	0.5 	0.9 	11.9 	19.2 	90 	107 	-0.1 	0.1 	0.0 	-0.001
79 	Sean Colson 	PG 	25 	TOT 	13 	44 	6.8 	.291 	.271 	.167 	.208 	5.4 	10.2 	7.7 	38.7 	1.2 	0.0 	7.2 	28.8 	80 	107 	-0.1 	0.0 	-0.1 	-0.106
80 	Tyrone Corbin 	SF 	38 	TOR 	15 	117 	-2.2 	.252 	.237 	.105 	.132 	2.8 	9.9 	6.3 	5.0 	0.9 	0.0 	7.0 	16.3 	62 	108 	-0.4 	0.1 	-0.3 	-0.126
81 	Chris Crawford 	PF 	25 	ATL 	47 	901 	9.5 	.519 	.463 	.307 	.081 	3.4 	10.2 	6.8 	6.9 	1.2 	1.3 	16.8 	18.3 	96 	107 	0.1 	0.5 	0.6 	.031
82 	Jamal Crawford 	PG 	20 	CHI 	61 	1050 	8.5 	.442 	.419 	.112 	.385 	1.0 	9.4 	5.0 	23.0 	2.2 	1.0 	21.0 	17.9 	84 	108 	-1.3 	0.4 	-0.9 	-0.043
83 	Austin Croshere 	PF 	25 	IND 	81 	1874 	14.3 	.512 	.444 	.330 	.295 	7.7 	15.5 	11.7 	8.8 	1.0 	1.9 	14.5 	23.4 	99 	103 	1.2 	2.0 	3.2 	.082
84 	John Crotty 	PG 	31 	UTA 	31 	264 	7.2 	.443 	.369 	.292 	.108 	6.2 	6.9 	6.6 	19.4 	1.2 	0.0 	20.6 	16.1 	94 	107 	0.0 	0.1 	0.1 	.019
85 	Vonteego Cummings 	PG 	24 	GSW 	66 	1495 	10.4 	.425 	.391 	.224 	.277 	3.1 	7.0 	4.9 	24.4 	2.3 	0.7 	13.8 	18.6 	94 	109 	-0.2 	0.4 	0.2 	.007
86 	Bill Curley 	PF 	28 	TOT 	20 	192 	10.5 	.569 	.543 	.404 	.043 	10.7 	9.6 	10.2 	2.6 	1.9 	3.3 	22.4 	15.8 	97 	107 	0.0 	0.1 	0.2 	.038
87 	Dell Curry 	SG 	36 	TOR 	71 	956 	14.4 	.530 	.505 	.134 	.380 	1.8 	8.3 	5.0 	13.2 	1.5 	0.6 	8.8 	20.7 	108 	107 	1.5 	0.5 	2.0 	.101
88 	Michael Curry 	SG 	32 	DET 	68 	1485 	7.5 	.507 	.461 	.229 	.028 	1.5 	7.4 	4.4 	13.9 	0.9 	0.1 	14.8 	12.0 	102 	107 	0.8 	0.9 	1.7 	.055
89 	Erick Dampier 	C 	25 	GSW 	43 	1038 	10.0 	.432 	.401 	.401 	.006 	9.2 	17.0 	12.8 	9.2 	0.8 	4.0 	18.2 	18.4 	86 	107 	-1.0 	0.6 	-0.5 	-0.021
90 	Antonio Daniels 	PG 	25 	SAS 	79 	2060 	15.5 	.567 	.531 	.265 	.311 	1.5 	7.2 	4.5 	24.9 	1.6 	0.5 	14.2 	17.5 	113 	102 	4.1 	2.4 	6.6 	.153
91 	Kornel David 	SF 	29 	TOT 	27 	209 	12.0 	.547 	.490 	.255 	.000 	7.8 	20.1 	13.8 	5.3 	1.5 	1.3 	16.2 	14.3 	105 	102 	0.2 	0.2 	0.4 	.102
92 	Antonio Davis 	C 	32 	TOR 	78 	2729 	16.5 	.508 	.433 	.488 	.001 	11.0 	21.7 	16.2 	6.2 	0.4 	3.9 	11.4 	19.5 	107 	102 	4.2 	3.1 	7.2 	.127
93 	Baron Davis 	PG 	21 	CHH 	82 	3192 	16.6 	.512 	.472 	.352 	.286 	4.6 	9.9 	7.3 	32.5 	2.9 	0.8 	17.0 	19.2 	105 	100 	4.2 	4.7 	8.9 	.134
94 	Dale Davis 	C 	31 	POR 	81 	2162 	15.1 	.524 	.497 	.312 	.008 	13.3 	19.9 	16.7 	7.4 	1.1 	2.6 	10.8 	13.4 	115 	101 	3.8 	2.8 	6.6 	.147
95 	Emanual Davis 	SG 	32 	SEA 	62 	1290 	11.8 	.527 	.497 	.173 	.399 	2.5 	11.2 	6.9 	16.1 	2.6 	0.7 	18.4 	14.7 	102 	105 	0.9 	0.9 	1.8 	.067
96 	Hubert Davis 	PG 	30 	TOT 	66 	1692 	10.0 	.569 	.543 	.143 	.395 	1.9 	7.3 	4.6 	10.3 	1.1 	0.0 	15.0 	14.5 	106 	109 	1.6 	0.6 	2.2 	.062
97 	Ricky Davis 	SG 	21 	MIA 	7 	70 	18.9 	.492 	.431 	.276 	.034 	1.7 	10.2 	5.9 	31.0 	3.9 	2.2 	13.3 	26.0 	100 	95 	0.1 	0.1 	0.2 	.139
98 	Terry Davis 	PF 	33 	DEN 	19 	228 	6.7 	.476 	.480 	.880 	.000 	11.3 	14.0 	12.6 	4.4 	0.2 	0.3 	12.6 	7.8 	111 	110 	0.2 	0.0 	0.2 	.051
99 	Todd Day 	SG 	31 	MIN 	31 	345 	10.1 	.515 	.483 	.195 	.585 	3.3 	9.0 	6.1 	12.2 	1.5 	1.4 	15.8 	19.9 	98 	106 	0.1 	0.2 	0.3 	.048
100 	Andrew DeClercq 	C 	27 	ORL 	67 	903 	12.8 	.570 	.554 	.425 	.000 	10.9 	18.3 	14.5 	5.6 	2.3 	2.7 	18.2 	13.7 	107 	98 	1.0 	1.4 	2.5 	.132
101 	Vinny Del Negro 	PG 	34 	TOT 	65 	922 	11.3 	.501 	.455 	.188 	.056 	1.4 	8.8 	4.9 	21.7 	1.5 	0.2 	11.8 	13.6 	107 	106 	1.0 	0.6 	1.6 	.085
102 	Tony Delk 	SG 	27 	PHO 	82 	2288 	13.4 	.490 	.444 	.255 	.182 	3.7 	9.3 	6.5 	12.1 	1.7 	0.5 	9.0 	22.0 	100 	101 	1.7 	2.9 	4.6 	.096
103 	Derrick Dial 	SG 	25 	SAS 	33 	207 	14.3 	.466 	.446 	.253 	.120 	6.9 	13.5 	10.4 	18.3 	1.0 	2.0 	11.5 	23.7 	97 	99 	0.1 	0.3 	0.4 	.091
104 	Michael Dickerson 	SG 	25 	VAN 	70 	2618 	12.4 	.501 	.459 	.265 	.225 	3.1 	6.9 	5.0 	15.8 	1.2 	0.7 	12.5 	22.7 	98 	109 	1.2 	0.7 	1.8 	.034
105 	Vlade Divac 	C 	32 	SAC 	81 	2420 	17.7 	.536 	.485 	.464 	.019 	9.5 	20.2 	15.0 	15.2 	1.8 	2.6 	17.4 	20.1 	105 	97 	3.1 	4.3 	7.4 	.147
106 	Michael Doleac 	C 	23 	ORL 	77 	1398 	9.9 	.443 	.417 	.112 	.006 	5.4 	16.5 	10.8 	7.8 	1.4 	2.2 	9.6 	19.4 	93 	102 	-0.2 	1.7 	1.5 	.050
107 	Keyon Dooling 	PG 	20 	LAC 	76 	1237 	12.6 	.509 	.448 	.494 	.221 	0.8 	7.3 	4.1 	23.7 	1.8 	0.6 	17.6 	20.0 	100 	107 	0.8 	0.7 	1.4 	.056
108 	Sherman Douglas 	PG 	34 	NJN 	59 	1094 	9.9 	.478 	.416 	.380 	.132 	2.1 	5.7 	3.9 	22.2 	1.7 	0.3 	18.3 	17.9 	94 	109 	-0.1 	0.3 	0.2 	.007
109 	Bryce Drew 	PG 	26 	CHI 	48 	1305 	7.9 	.450 	.440 	.058 	.321 	1.1 	5.4 	3.1 	24.0 	1.3 	0.2 	16.9 	14.4 	92 	112 	-0.3 	-0.1 	-0.4 	-0.015
110 	Chris Dudley 	C 	35 	PHO 	53 	613 	7.2 	.405 	.397 	.493 	.000 	11.6 	22.4 	16.9 	4.2 	1.2 	3.4 	22.6 	8.4 	90 	96 	-0.2 	1.2 	1.0 	.079
111 	Tim Duncan 	PF 	24 	SAS 	82 	3174 	23.8 	.536 	.502 	.471 	.019 	9.7 	25.1 	17.8 	15.3 	1.2 	4.2 	12.5 	28.7 	106 	94 	6.2 	7.1 	13.2 	.200
112 	Tyus Edney 	PG 	27 	IND 	24 	263 	16.6 	.490 	.390 	.429 	.066 	2.2 	7.9 	5.2 	35.7 	3.5 	0.0 	18.8 	23.6 	99 	102 	0.2 	0.3 	0.5 	.088
113 	Kevin Edwards 	SG 	35 	VAN 	46 	634 	8.3 	.414 	.344 	.312 	.112 	4.2 	10.6 	7.4 	12.9 	2.4 	0.9 	16.1 	16.6 	86 	106 	-0.6 	0.5 	-0.1 	-0.011
114 	Howard Eisley 	SG 	28 	DAL 	82 	2426 	11.7 	.507 	.472 	.187 	.399 	1.1 	7.8 	4.5 	18.2 	2.1 	0.4 	12.3 	15.6 	105 	105 	2.4 	2.0 	4.4 	.087
115 	Obinna Ekezie 	PF 	25 	TOT 	33 	281 	12.4 	.484 	.395 	.654 	.000 	12.7 	19.9 	16.2 	5.3 	0.9 	1.3 	11.8 	18.8 	103 	108 	0.3 	0.1 	0.4 	.072
116 	Khalid El-Amin 	PG 	21 	CHI 	50 	936 	12.2 	.458 	.415 	.232 	.270 	2.6 	7.9 	5.1 	27.5 	2.8 	0.2 	13.6 	19.7 	97 	108 	0.2 	0.4 	0.6 	.030
117 	Mario Elie 	SG 	37 	PHO 	68 	1506 	9.3 	.541 	.496 	.280 	.407 	2.8 	9.0 	5.8 	12.9 	2.0 	0.6 	17.8 	10.0 	105 	101 	1.1 	2.0 	3.1 	.097
118 	Sean Elliott 	SF 	32 	SAS 	52 	1229 	12.4 	.544 	.515 	.248 	.381 	1.6 	13.4 	7.8 	10.8 	1.0 	1.4 	11.9 	16.3 	106 	100 	1.3 	1.7 	3.0 	.118
119 	LaPhonso Ellis 	PF 	30 	MIN 	82 	1948 	16.0 	.524 	.470 	.333 	.034 	11.6 	17.5 	14.5 	7.5 	1.8 	2.7 	12.8 	19.6 	107 	102 	2.9 	2.3 	5.2 	.127
120 	Pervis Ellison 	C 	33 	SEA 	9 	40 	2.4 	.381 	.286 	.286 	.000 	5.8 	28.6 	17.2 	10.5 	0.0 	3.6 	27.6 	12.3 	78 	102 	-0.1 	0.0 	0.0 	-0.013
