40 	Mark Blount 	C 	26 	BOS 	44 	415 	9.3 	.509 	.421 	.487 	.000 	6.7 	16.0 	11.2 	3.8 	2.0 	3.6 	20.0 	12.7 	96 	99 	0.0 	0.7 	0.7 	.081
41 	Calvin Booth 	C 	25 	SEA 	15 	279 	11.9 	.502 	.427 	.293 	.000 	8.6 	14.1 	11.4 	8.6 	1.2 	3.5 	14.7 	18.1 	103 	105 	0.2 	0.3 	0.5 	.082
42 	Ruben Boumtje-Boumtje 	C 	23 	POR 	33 	245 	6.5 	.453 	.406 	.781 	.000 	10.0 	16.5 	13.2 	2.3 	0.7 	5.0 	24.6 	10.6 	88 	103 	-0.1 	0.3 	0.2 	.030
43 	Cal Bowdler 	PF 	24 	ATL 	52 	585 	9.4 	.416 	.353 	.270 	.029 	7.4 	14.1 	10.7 	3.0 	1.6 	1.9 	5.3 	15.9 	96 	106 	0.0 	0.5 	0.5 	.039
44 	Bruce Bowen 	SF 	30 	SAS 	59 	1699 	8.2 	.468 	.460 	.241 	.372 	2.9 	7.9 	5.5 	8.1 	1.9 	1.0 	13.0 	13.9 	94 	102 	-0.3 	2.2 	1.9 	.054
45 	Ryan Bowen 	SF 	26 	DEN 	75 	1686 	11.4 	.524 	.480 	.300 	.039 	8.6 	11.7 	10.1 	4.8 	2.4 	1.8 	10.6 	10.3 	113 	107 	1.9 	1.2 	3.1 	.088
46 	Ira Bowman 	SG 	28 	PHI 	3 	29 	16.4 	.714 	.714 	.000 	.143 	0.0 	3.9 	2.0 	6.4 	3.7 	0.0 	0.0 	11.1 	147 	101 	0.1 	0.0 	0.1 	.210
47 	Earl Boykins 	PG 	25 	LAC 	68 	761 	13.9 	.464 	.424 	.222 	.153 	4.1 	4.0 	4.0 	31.5 	1.4 	0.2 	12.7 	20.5 	105 	111 	0.9 	0.2 	1.0 	.065
48 	Michael Bradley 	PF 	22 	TOR 	26 	118 	9.9 	.526 	.520 	.320 	.080 	6.6 	17.1 	11.7 	4.0 	0.0 	3.8 	17.4 	13.4 	97 	105 	0.0 	0.1 	0.1 	.053
49 	Shawn Bradley 	C 	29 	DAL 	53 	757 	14.6 	.562 	.479 	.393 	.006 	7.9 	17.8 	12.9 	3.8 	1.9 	6.0 	11.6 	12.9 	116 	102 	1.3 	1.0 	2.3 	.144
