14.2121212121	1
14.1785714286	0
15.1428571429	0
14.1290322581	1
14.2972972973	3
17.75	1
18.5161290323	1
14.9696969697	0
16.6206896552	0
14.0	0
14.2777777778	3
18.8125	2
13.875	0
14.0967741935	1
16.8333333333	0
12.6129032258	0
18.3947368421	4
14.1071428571	0
16.2571428571	4
13.8	0
15.275862069	1
19.1282051282	0
13.5172413793	0
15.96875	0
10.6666666667	0
15.0294117647	3
13.6896551724	0
15.5161290323	1
10.5333333333	1
16.4827586207	1
15.8787878788	2
18.8888888889	2
12.5454545455	1
13.0909090909	0
15.7333333333	0
14.40625	1
15.6	0
15.7666666667	0
14.4666666667	0
15.7941176471	1
18.0689655172	0
14.8666666667	2
14.6	0
14.5	0
15.4848484848	0
13.7272727273	1
16.53125	1
15.8285714286	2
15.8484848485	2
15.4333333333	2
15.125	0
14.5882352941	5
16.4666666667	0
19.7272727273	0
11.2666666667	0
17.7179487179	6
12.1212121212	0
17.0	1
14.4545454545	0
19.3428571429	3
16.3636363636	0
16.0909090909	2
15.9393939394	1
10.6666666667	0
14.1818181818	0
16.3428571429	3
15.9677419355	2
15.3055555556	6
16.5588235294	0
13.2666666667	0
15.2413793103	1
14.1290322581	0
15.1666666667	2
15.9677419355	0
14.1764705882	1
12.6363636364	0
12.6451612903	1
15.9117647059	0
11.53125	0
10.1935483871	0
16.3513513514	3
13.6666666667	1
15.2666666667	1
15.3666666667	0
12.7058823529	1
13.4666666667	0
16.7666666667	0
15.7096774194	0
17.2121212121	0
14.0909090909	1
14.1724137931	0
14.9736842105	4
16.0666666667	0
14.5483870968	0
15.1515151515	2
15.7878787879	1
16.5151515152	1
16.2307692308	5
14.5483870968	1
16.6756756757	3
19.8235294118	2
14.1764705882	2
12.09375	2
15.25	0
16.303030303	0
14.0	0
15.9090909091	1
15.6060606061	1
15.125	0
15.9696969697	1
15.3448275862	0
12.7714285714	3
13.53125	0
14.275862069	0
13.9696969697	2
15.4666666667	0
17.0	1
15.2592592593	0
13.8333333333	4
13.5757575758	2
