67.2857142857	2
75.1515151515	1
64.53125	2
68.9310344828	0
63.3461538462	0
73.3448275862	0
65.4137931034	0
63.1	1
66.8666666667	1
69.6	0
66.6071428571	1
63.9655172414	1
70.0357142857	2
70.6333333333	1
65.0689655172	0
68.1724137931	2
82.8076923077	0
65.2857142857	0
62.7037037037	1
66.4137931034	3
68.4193548387	3
68.037037037	0
75.7586206897	0
71.8518518519	0
72.3571428571	0
62.724137931	0
51.8461538462	1
71.5	0
63.7	1
75.3928571429	0
64.8965517241	3
65.724137931	0
65.2592592593	1
75.2413793103	1
67.0	4
74.7407407407	1
61.15625	4
77.625	0
71.0666666667	2
64.3870967742	0
70.1666666667	1
72.1666666667	2
74.6551724138	1
67.5862068966	0
63.2068965517	3
69.09375	5
55.8148148148	0
66.5555555556	1
69.6666666667	0
58.0967741935	1
73.4444444444	0
69.7	4
79.6071428571	0
73.4827586207	0
66.8709677419	1
61.0357142857	3
65.0	0
66.625	0
64.4137931034	0
62.3214285714	0
73.7931034483	0
74.2333333333	2
70.0	0
63.2592592593	0
68.1666666667	1
70.1379310345	0
56.0	0
66.6666666667	0
66.9	4
67.71875	0
65.5517241379	0
67.037037037	1
59.8214285714	2
64.3448275862	1
60.7666666667	2
66.4838709677	0
65.1612903226	0
57.0	0
65.71875	0
64.7333333333	0
73.5925925926	2
63.1428571429	0
59.962962963	0
58.2413793103	1
75.8148148148	0
63.5357142857	0
68.8275862069	1
65.5172413793	1
65.5714285714	2
69.1935483871	3
53.5769230769	0
73.1785714286	2
70.3928571429	1
65.3125	1
61.3103448276	0
67.9230769231	0
75.0	0
69.7666666667	1
65.78125	2
72.4827586207	1
65.1290322581	1
69.8518518519	1
65.1	2
70.037037037	0
68.724137931	0
71.0322580645	3
63.25	1
64.8965517241	0
62.724137931	4
73.1923076923	0
64.1333333333	1
65.8571428571	0
68.68	2
71.6296296296	1
60.8275862069	1
54.8148148148	0
61.7272727273	5
60.0666666667	0
67.1290322581	0
67.0625	0
64.8275862069	0
73.3571428571	6
82.9655172414	1
65.6206896552	0
65.3214285714	0
61.2857142857	3
68.2413793103	0
68.5517241379	2
63.7741935484	1
65.7407407407	0
54.1481481481	0
61.3103448276	1
62.4545454545	3
72.7	1
68.2857142857	1
67.8125	0
75.037037037	0
69.8148148148	0
62.8709677419	3
72.0689655172	2
65.4516129032	0
62.7037037037	1
69.6153846154	0
67.5333333333	0
65.8181818182	4
65.5925925926	0
68.8620689655	4
64.8888888889	0
69.9259259259	1
67.9444444444	0
70.2142857143	0
68.5161290323	0
69.3214285714	0
71.2333333333	3
68.0	0
67.5172413793	1
77.8076923077	1
50.9615384615	1
80.9655172414	2
73.1515151515	2
62.8387096774	1
67.064516129	0
66.4074074074	0
68.2666666667	1
65.6551724138	0
75.4642857143	0
55.7037037037	0
67.3870967742	1
67.6538461538	0
63.7037037037	2
74.9642857143	0
67.8	0
69.8064516129	0
63.0967741935	1
66.3666666667	1
67.4375	2
69.3928571429	2
77.4074074074	2
65.0	0
56.0740740741	5
68.8275862069	0
76.8064516129	0
59.9310344828	0
66.0	6
62.8333333333	0
69.2592592593	1
67.3870967742	0
75.6774193548	3
70.275862069	0
67.2142857143	2
72.8333333333	1
64.7931034483	0
