14.6	2
15.2903225806	0
13.8787878788	0
14.935483871	0
16.0294117647	3
13.7297297297	5
14.375	0
13.6944444444	2
16.0	0
14.3142857143	2
13.75	6
13.7878787879	0
14.21875	1
14.2285714286	2
12.3333333333	0
13.7058823529	2
14.4838709677	1
14.25	0
15.3548387097	0
14.6176470588	1
14.3125	1
12.15625	0
14.4838709677	0
14.03125	0
13.6	0
17.3548387097	0
10.8611111111	3
15.0303030303	2
12.40625	0
14.0	1
11.8857142857	1
12.96875	0
14.8181818182	0
12.2121212121	1
15.6774193548	0
13.6451612903	0
15.0	0
16.2702702703	3
15.3939393939	0
13.1818181818	1
15.2777777778	1
14.1944444444	3
14.2424242424	0
14.8709677419	0
15.125	0
12.7941176471	0
16.6571428571	1
13.6333333333	1
13.2941176471	1
13.59375	1
12.9375	1
14.8064516129	0
14.375	2
13.7714285714	4
15.1875	0
13.15625	0
13.15625	1
11.8611111111	4
14.0588235294	2
12.8235294118	1
14.25	0
13.2424242424	0
13.2333333333	0
14.9677419355	0
13.21875	1
13.0625	1
18.0967741935	0
14.3636363636	1
13.2727272727	1
15.3636363636	2
11.5294117647	1
19.4193548387	0
13.7333333333	0
16.7575757576	0
13.9166666667	3
14.0	2
13.9032258065	2
16.0882352941	0
13.2727272727	3
15.2258064516	0
15.9117647059	2
15.3548387097	0
14.1	0
13.0606060606	4
14.1935483871	0
15.0625	0
15.3225806452	1
14.6666666667	2
13.9375	0
12.5161290323	0
12.71875	1
13.7666666667	1
13.1034482759	0
10.5862068966	0
16.0625	1
13.8484848485	2
11.3548387097	0
17.8666666667	0
13.2333333333	0
15.8333333333	0
13.96875	0
13.2142857143	0
14.7894736842	4
13.1176470588	2
12.9	0
13.5588235294	0
13.3125	1
13.7419354839	0
14.3428571429	3
15.4516129032	0
14.84375	0
13.59375	0
12.59375	0
14.2424242424	1
14.1142857143	6
15.0606060606	0
10.4375	2
18.03125	1
13.625	0
10.696969697	2
15.2727272727	0
14.8125	1
14.5151515152	0
12.1176470588	3
14.625	3
14.1515151515	1
13.65625	2
12.9393939394	1
13.9677419355	1
12.303030303	0
12.1515151515	2
12.65625	0
16.78125	1
14.6451612903	0
13.641025641	6
13.1875	1
12.0	0
14.7419354839	2
13.8108108108	4
13.4838709677	1
13.0	1
15.2258064516	0
13.1764705882	0
15.2105263158	5
10.0	1
15.4	1
12.4705882353	1
11.7575757576	2
14.625	1
13.0882352941	2
13.7666666667	0
12.6388888889	2
12.7666666667	1
13.4411764706	1
15.2666666667	0
14.9310344828	0
13.2857142857	0
17.3225806452	0
14.4482758621	0
12.8181818182	3
12.28125	1
10.9655172414	0
12.7419354839	1
12.4838709677	0
15.5757575758	0
14.1515151515	0
15.1	0
13.5151515152	0
14.696969697	2
15.2666666667	1
12.4054054054	3
12.5161290323	0
11.5625	3
14.6	0
15.15625	1
16.4516129032	0
13.2580645161	0
12.696969697	2
12.7741935484	2
14.15625	1
13.5483870968	1
13.0909090909	0
13.3714285714	4
14.2727272727	1
13.6333333333	0
15.2580645161	0
16.0	0
14.5161290323	0
14.9333333333	0
13.90625	0
14.0	0
16.1290322581	0
14.0303030303	0
17.0909090909	0
13.46875	3
10.9743589744	5
13.4193548387	1
14.6666666667	1
15.0967741935	1
12.9	0
12.8285714286	1
13.9696969697	0
14.4242424242	0
13.7575757576	2
13.7575757576	0
11.875	1
13.875	1
16.0540540541	6
13.8064516129	0
12.4285714286	2
12.8484848485	2
13.9677419355	0
14.4333333333	0
13.6774193548	1
14.53125	1
14.4482758621	0
14.9333333333	0
13.4333333333	1
13.4137931034	0
17.2580645161	0
14.0789473684	4
16.0	0
15.5483870968	0
12.8125	0
13.1818181818	1
13.064516129	1
12.2352941176	0
13.9393939394	0
14.5483870968	0
12.1875	1
14.7941176471	1
12.1176470588	0
11.65625	0
13.6666666667	4
14.1212121212	0
16.125	0
13.5	0
15.09375	1
13.59375	2
15.25	0
11.7714285714	3
15.7058823529	0
14.2571428571	2
12.78125	2
13.6764705882	0
13.21875	0
13.7272727273	2
11.4411764706	3
14.0606060606	0
13.0882352941	3
15.0303030303	0
15.3939393939	1
13.4545454545	1
13.6060606061	1
14.8108108108	3
12.1714285714	0
14.3714285714	2
17.0322580645	0
15.6896551724	0
12.375	0
12.303030303	1
13.3870967742	0
14.3846153846	6
15.0967741935	0
14.3870967742	1
12.8285714286	4
14.0	1
15.5405405405	3
13.2571428571	1
13.7777777778	2
13.1515151515	2
13.4333333333	0
14.7741935484	0
14.3823529412	3
11.5454545455	2
13.5625	1
14.3333333333	0
13.4193548387	1
13.4594594595	3
15.6363636364	0
12.8125	0
14.8823529412	0
12.9090909091	0
13.696969697	1
13.1111111111	2
16.2258064516	0
13.2647058824	0
14.4102564103	5
14.09375	0
13.5806451613	1
10.8064516129	0
