87 	588	29 	4 	25 	.138 	-19.56 	-10.28 	4 	16 	2 	10 	2 	12 	2073 	2342 	0.0	713 	1650 	.432 	195 	610 	.320 	452 	661 	.684 	0.0	956 	390 	195 	79 	525 	
88 	593	28 	9 	19 	.321 	-14.55 	-7.48 	9 	9 	6 	3 	3 	15 	1863 	2061 	0.0	638 	1584 	.403 	173 	538 	.322 	414 	631 	.656 	0.0	991 	298 	223 	90 	500 	
89 	590	31 	19 	12 	.613 	-3.95 	-5.33 	13 	7 	10 	3 	6 	8 	2303 	2235 	0.0	859 	2011 	.427 	178 	527 	.338 	407 	611 	.666 	0.0	1212 	483 	294 	108 	474 	
90 	594	30 	10 	20 	.333 	-5.43 	-0.50 	4 	10 	8 	6 	1 	11 	1908 	2027 	0.0	738 	1690 	.437 	111 	361 	.307 	321 	527 	.609 	0.0	1015 	306 	286 	82 	474 	
91 	595	29 	12 	17 	.414 	4.28 	9.13 	4 	12 	10 	6 	1 	10 	2082 	2145 	0.0	759 	1765 	.430 	169 	503 	.336 	395 	602 	.656 	0.0	1122 	382 	222 	101 	476 	
92 	592	31 	22 	9 	.710 	22.27 	8.37 	10 	6 	13 	2 	6 	4 	2495 	2064 	0.0	892 	1899 	.470 	232 	658 	.353 	479 	687 	.697 	0.0	1203 	519 	307 	141 	463 	
93 	596	28 	8 	20 	.286 	-4.35 	3.47 	4 	12 	5 	5 	2 	12 	1980 	2199 	0.0	761 	1689 	.451 	117 	407 	.287 	341 	596 	.572 	0.0	1104 	411 	248 	91 	546 	
94 	597	34 	19 	15 	.559 	6.78 	5.20 	9 	9 	12 	5 	5 	8 	2481 	2390 	0.0	882 	1998 	.441 	229 	700 	.327 	488 	732 	.667 	0.0	1329 	549 	226 	187 	519 	
95 	598	31 	17 	14 	.548 	-1.62 	-1.24 	7 	9 	11 	4 	3 	9 	2143 	2046 	0.0	783 	1802 	.435 	207 	564 	.367 	370 	565 	.655 	0.0	1113 	476 	271 	66 	433 	
96 	602	29 	19 	10 	.655 	0.81 	-2.30 	13 	5 	11 	3 	7 	6 	2024 	1934 	0.0	710 	1648 	.431 	166 	477 	.348 	438 	622 	.704 	0.0	1047 	412 	214 	92 	403 	
97 	599	28 	12 	16 	.429 	-2.22 	3.50 	5 	11 	6 	5 	3 	8 	1946 	2106 	0.0	637 	1570 	.406 	182 	540 	.337 	490 	684 	.716 	0.0	974 	365 	177 	107 	447 	
98 	603	30 	19 	11 	.633 	13.18 	4.22 	9 	7 	12 	5 	6 	4 	2433 	2112 	0.0	834 	1864 	.447 	165 	476 	.347 	600 	828 	.725 	0.0	1252 	484 	303 	191 	480 	
99 	600	28 	16 	12 	.571 	0.74 	-0.80 	9 	7 	12 	2 	4 	9 	2230 	2088 	0.0	814 	1797 	.453 	175 	514 	.340 	427 	677 	.631 	0.0	1168 	422 	254 	98 	450 	
100 	605	31 	20 	11 	.645 	-0.80 	-4.43 	14 	6 	11 	3 	7 	6 	2388 	2268 	0.0	848 	1831 	.463 	219 	603 	.363 	473 	659 	.718 	0.0	1139 	435 	205 	128 	450 	
101 	606	31 	15 	16 	.484 	8.47 	8.66 	7 	9 	10 	7 	4 	6 	2370 	2376 	0.0	834 	1937 	.431 	261 	695 	.376 	441 	637 	.692 	0.0	1183 	481 	269 	101 	478 	
102 	604	32 	22 	10 	.688 	14.68 	9.24 	10 	6 	12 	2 	6 	6 	2444 	2271 	0.0	871 	1947 	.447 	189 	588 	.321 	513 	696 	.737 	0.0	1226 	495 	281 	114 	455 	
103 	607	33 	29 	4 	.879 	13.90 	0.74 	13 	1 	13 	0 	11 	2 	2677 	2197 	0.0	907 	1931 	.470 	237 	606 	.391 	626 	855 	.732 	0.0	1370 	522 	189 	113 	458 	
104 	608	28 	9 	19 	.321 	-19.77 	-9.92 	7 	11 	8 	4 	1 	15 	2188 	2427 	0.0	815 	1845 	.442 	159 	458 	.347 	399 	593 	.673 	0.0	1147 	426 	180 	136 	482 	
105 	844	30 	9 	21 	.300 	-4.42 	-0.73 	4 	12 	5 	8 	2 	12 	1970 	2044 	0.0	684 	1434 	.477 	189 	477 	.396 	413 	582 	.710 	0.0	855 	406 	169 	60 	430 	
106 	610	33 	26 	7 	.788 	-0.40 	-8.90 	17 	1 	10 	0 	11 	4 	2623 	2344 	0.0	933 	1940 	.481 	218 	615 	.354 	539 	805 	.670 	0.0	1241 	470 	265 	115 	489 	
107 	611	32 	14 	18 	.438 	-12.82 	-8.20 	10 	6 	8 	5 	5 	10 	1949 	2097 	0.0	699 	1739 	.402 	152 	511 	.297 	399 	638 	.625 	0.0	1232 	321 	167 	102 	521 	
108 	612	26 	14 	12 	.538 	-6.63 	-6.10 	7 	7 	9 	3 	4 	9 	1666 	1680 	0.0	629 	1499 	.420 	152 	472 	.322 	256 	405 	.632 	0.0	925 	360 	236 	58 	418 	
109 	613	33 	27 	6 	.818 	9.81 	1.15 	15 	3 	16 	1 	7 	3 	2367 	2081 	0.0	818 	1818 	.450 	241 	634 	.380 	490 	716 	.684 	0.0	1103 	546 	230 	116 	407 	
110 	614	30 	11 	19 	.367 	-14.09 	-6.28 	5 	9 	8 	8 	1 	10 	2077 	2218 	0.0	741 	1789 	.414 	170 	547 	.311 	425 	600 	.708 	0.0	1105 	378 	258 	78 	474 	
111 	615	32 	12 	20 	.375 	-5.89 	-1.39 	5 	13 	6 	5 	1 	12 	2106 	2250 	0.0	726 	1856 	.391 	155 	528 	.294 	499 	741 	.673 	0.0	1322 	411 	206 	154 	568 	
112 	616	33 	18 	15 	.545 	-1.62 	-5.10 	9 	5 	9 	3 	6 	8 	2083 	1968 	0.0	694 	1711 	.406 	148 	439 	.337 	547 	791 	.692 	0.0	1176 	438 	258 	103 	470 	
113 	617	33 	18 	15 	.545 	4.42 	5.45 	9 	7 	9 	5 	6 	7 	2371 	2401 	0.0	828 	1749 	.473 	149 	389 	.383 	566 	831 	.681 	0.0	1199 	442 	200 	146 	525 	
114 	619	31 	18 	13 	.581 	-7.43 	-9.23 	11 	7 	10 	2 	5 	10 	2323 	2267 	0.0	813 	1926 	.422 	226 	640 	.353 	471 	674 	.699 	0.0	1093 	381 	232 	78 	406 	
115 	621	27 	10 	17 	.370 	-9.98 	-4.06 	3 	11 	8 	4 	1 	12 	1892 	2002 	0.0	666 	1586 	.420 	185 	579 	.320 	375 	557 	.673 	0.0	901 	367 	234 	89 	399 	
116 	620	28 	9 	19 	.321 	-9.91 	-1.24 	6 	12 	5 	9 	4 	9 	1544 	1764 	0.0	546 	1445 	.378 	137 	471 	.291 	315 	468 	.673 	0.0	894 	278 	180 	47 	362 	
117 	622	34 	20 	14 	.588 	1.45 	1.42 	8 	8 	11 	2 	3 	10 	2503 	2400 	0.0	862 	1953 	.441 	251 	619 	.405 	528 	802 	.658 	0.0	1180 	462 	195 	48 	435 	
118 	624	31 	17 	14 	.548 	0.73 	1.51 	12 	6 	11 	2 	4 	9 	2081 	2105 	0.0	745 	1686 	.442 	164 	442 	.371 	427 	551 	.775 	0.0	969 	436 	207 	67 	442 	
119 	623	35 	26 	9 	.743 	19.20 	9.94 	11 	5 	13 	1 	5 	6 	2708 	2369 	0.0	908 	1932 	.470 	254 	692 	.367 	638 	862 	.740 	0.0	1264 	590 	258 	141 	511 	
120 	626	28 	6 	22 	.214 	-4.46 	1.72 	4 	14 	4 	10 	2 	11 	1730 	1903 	0.0	607 	1463 	.415 	167 	479 	.349 	349 	548 	.637 	0.0	880 	345 	153 	87 	365 	
121 	625	37 	25 	12 	.676 	19.19 	12.08 	11 	5 	10 	1 	6 	5 	2607 	2316 	0.0	916 	1990 	.460 	270 	659 	.410 	505 	726 	.696 	0.0	1303 	546 	254 	192 	508 	
122 	627	30 	13 	17 	.433 	-5.59 	-4.25 	10 	8 	5 	6 	5 	8 	2132 	2172 	0.0	728 	1674 	.435 	148 	441 	.336 	528 	761 	.694 	0.0	1098 	417 	238 	153 	555 	
123 	629	31 	12 	19 	.387 	4.02 	4.89 	4 	12 	11 	6 	0 	10 	2161 	2162 	0.0	742 	1611 	.461 	102 	268 	.381 	575 	769 	.748 	0.0	1104 	344 	155 	130 	455 	
124 	628	35 	19 	16 	.543 	12.39 	7.90 	5 	11 	13 	4 	3 	9 	2541 	2384 	0.0	872 	1910 	.457 	208 	552 	.377 	589 	850 	.693 	0.0	1295 	507 	253 	120 	540 	
125 	631	30 	15 	15 	.500 	-2.08 	-0.31 	6 	8 	8 	5 	4 	8 	2256 	2230 	0.0	800 	1786 	.448 	213 	568 	.375 	443 	670 	.661 	0.0	1133 	472 	217 	88 	451 	
126 	632	28 	9 	19 	.321 	-16.20 	-10.81 	8 	10 	6 	7 	3 	12 	2047 	2199 	0.0	738 	1696 	.435 	157 	487 	.322 	414 	676 	.612 	0.0	983 	471 	187 	74 	418 	
