0.00667970829978	2
0.0106725196111	1
0.0134382296115	2
0.00636447589011	0
0.00146254772354	0
0.00208176340405	0
0.00637025251596	0
0.00732181531059	1
0.007635244825	1
0.00611170997983	0
0.00250428423808	1
0.00818317642948	1
0.00339968459416	2
0.00940865407775	1
0.00327511242142	0
0.00575333895537	2
0.00230769015035	0
0.00247472725874	0
0.00646540242243	1
0.00959954240033	3
0.0119262366559	3
0.00569214331318	0
0.00870354694664	0
0.00421966979538	0
0.0219842508072	0
0.00511917761273	0
0.0026440972468	1
0.00723866699625	0
0.010217111857	1
0.0018563054916	0
0.00778323508131	3
0.00125093883671	0
0.00669241908093	1
0.00225285741014	1
0.00684035404563	4
0.00671340611842	1
0.017355812046	4
0.00351629187992	0
0.00576470782412	2
0.00697641088804	0
0.00418333698249	1
0.00784197331181	2
0.00341613295807	1
0.00298848091886	0
0.00448682764136	3
0.00699114130638	5
0.0042130464763	0
0.00651292085441	1
0.00229229565649	0
0.00847902866178	1
0.00126706691582	0
0.0102377072149	4
0.0017685230336	0
0.00490393958889	0
0.0124076706127	1
0.0104429098771	3
0.00416502383777	0
0.00264999205264	0
0.00357413708755	0
0.00736117039063	0
0.0029033151593	0
0.00484779744538	2
0.00481608399136	0
0.00833686063924	0
0.00865228250257	1
0.00566521916598	0
0.00236721385275	0
0.00962844751722	0
0.0182280762669	4
0.00776957906756	0
0.00448162996006	0
0.00209028195834	1
0.00572998876249	2
0.00688462365551	1
0.0111368922472	2
0.0126694247685	0
0.006352280188	0
0.00545719321831	0
0.00792957895902	0
0.00892972025874	0
0.00510740576402	2
0.00576913774804	0
0.00234468669804	0
0.0150023950035	1
0.0061270234612	0
0.00545841505601	0
0.00668559113713	1
0.00492105308421	1
0.00325960891272	2
0.00647662867039	3
0.00342899346717	0
0.0086742588262	2
0.00885477342282	1
0.00501623276326	1
0.00234851948232	0
0.00250573998042	0
0.00159559157689	0
0.00710362583297	1
0.0124368133167	2
0.00156360856267	1
0.0146748551264	1
0.00505072798341	1
0.00591875545872	2
0.000975911533438	0
0.00133684409696	0
0.00852208889102	3
0.0071530771483	1
0.00353684610686	0
0.0124548496835	4
0.00135453460368	0
0.00773281340972	1
0.00184586585582	0
0.00506579691502	2
0.00487143601591	1
0.00645969067593	1
0.00913894707519	0
0.0113847874222	5
0.00210404597184	0
0.00796104051621	0
0.00403869512762	0
0.00587995416283	0
0.0084790962589	6
0.00535837698502	1
0.00463072953942	0
