James Harden 	9.26052895402	7.14126281622
Goran Dragic 	7.52967965459	5.84135471483
Dwyane Wade 	7.01559104123	5.02459864131
Klay Thompson 	6.00542949284	5.76213328516
Kyle Korver 	5.53516477963	6.32034017719
DeMar DeRozan 	5.16881600566	4.47720573195
Wesley Matthews 	5.02635026834	5.50047275402
Lance Stephenson 	4.95416384929	3.11361274562
Jimmy Butler 	4.63258766211	4.69795753411
Jose Calderon 	4.54702142957	4.97319701118
Jamal Crawford 	4.4451904114	4.2534318691
Arron Afflalo 	4.29719512699	3.91844365883
Gerald Green 	4.2873182357	4.48154278413
Bradley Beal 	4.25626461773	4.05072396875
Kobe Bryant 	4.13232264308	-0.512002523395
Eric Gordon 	3.91295702634	3.35680201313
Jodie Meeks 	3.63279851306	4.00023388069
Tony Allen 	3.59424570359	2.83312293198
Kevin Martin 	3.55400946405	3.95440569998
Patrick Beverley 	3.55352514295	4.19666572196
Manu Ginobili 	3.42540417615	3.14673924198
Danny Green 	3.32374625867	4.06697337167
Randy Foye 	3.13252518465	3.36450529179
J.J. Redick 	2.95780422342	4.00789152246
Joe Johnson 	2.83269014626	3.02751665924
Vince Carter 	2.11711257115	2.51391804577
Dion Waiters 	1.83694580951	0.536409854145
Jordan Crawford 	1.83240621058	1.70297864356
Nick Young 	1.82120916034	2.00104963755
James Anderson 	1.71138014802	1.72521235465
Gerald Henderson 	1.48749202481	1.49053092152
Tony Wroten 	1.47656038979	-0.921378730167
Jeremy Lamb 	1.30545924583	2.48261635364
O.J. Mayo 	1.28589947513	1.05518144503
C.J. Miles 	1.20965148897	2.32867034735
Alec Burks 	1.14841768095	0.592864632279
Terrence Ross 	1.04684468473	1.85360670213
Ray Allen 	1.01882863059	1.88611572962
Iman Shumpert 	1.01664563785	1.41465504157
Thabo Sefolosha 	0.95688292745	1.67314779166
Courtney Lee 	0.839696382642	2.16009223811
Rodney Stuckey 	0.229206975787	0.207068491369
Tim Hardaway 	-0.522624642866	0.732451440551
Marcus Thornton 	-0.789264643358	0.234462371436
Greivis Vasquez 	-0.839630578631	-0.42964496189
Andre Miller 	-1.02933255726	-0.669078712248
Beno Udrih 	-1.04630109787	-0.625522171222
Nick Calathes 	-1.05300386631	-2.03767119339
John Salmons 	-1.08890086002	0.132010426
E'Twaun Moore 	-1.48459981658	-0.498628360489
Kentavious Caldwell-Pope 	-1.53619220512	-0.366216619931
Manny Harris 	-1.54164871293	-0.638992887403
Ben McLemore 	-1.64404116296	-0.937967644113
Evan Fournier 	-1.84799297326	-1.99238555006
Gary Neal 	-1.9255853898	-1.38433723843
Tony Snell 	-1.97777888046	-1.1500322078
Cory Joseph 	-2.04200172295	-0.787527604079
Anthony Morrow 	-2.09913843185	-0.857844455105
Jimmer Fredette 	-2.12459274666	-1.04513534063
Derek Fisher 	-2.26231764904	-0.949705280736
C.J. McCollum 	-2.35382991719	-2.06009977332
Quincy Pondexter 	-3.06444323923	-2.28165467387
Austin Rivers 	-3.09605534166	-2.60873168788
Matthew Dellavedova 	-3.18493668798	-1.958628747
Willie Green 	-3.58826894535	-2.08866365119
Alexey Shved 	-3.74861762551	-2.86812935837
Chauncey Billups 	-3.76273854312	-3.22149039175
Ben Gordon 	-3.97494561329	-3.30303689184
Elliot Williams 	-4.11857034315	-3.67560283212
Wayne Ellington 	-4.15159637696	-1.96394249643
Rasual Butler 	-4.23021316137	-2.64129361714
Garrett Temple 	-4.24945095288	-3.82026554853
Ronnie Price 	-4.26716874041	-3.75886043135
Keith Bogans 	-4.31813844655	-1.65101552535
Ian Clark 	-4.36894438207	-4.22204374717
MarShon Brooks 	-4.69384798846	-3.76960554311
Archie Goodwin 	-4.73583771604	-4.25930737217
Glen Rice 	-4.79696085481	-4.22393473825
Roger Mason 	-4.83779040613	-2.41160593436
Doron Lamb 	-4.89049523415	-3.89373046815
Brandon Rush 	-4.89834116627	-3.79129852091
John Jenkins 	-4.9978898522	-3.0535822793
Lorenzo Brown 	-5.00359682489	-4.29511544785
Kent Bazemore 	-5.06382065172	-5.15665453715
Allen Crabbe 	-5.22156099769	-3.8735799029
Will Barton 	-5.22384663051	-2.67719293402
Donald Sloan 	-5.38952795323	-4.21415571308
Vander Blue 	-5.43761801787	-7.20859354568
Marquis Teague 	-5.67969217355	-5.10666605699
Julyan Stone 	-5.72993704332	-4.77991525229
Jared Cunningham 	-5.81162294874	-8.18012888375
Orlando Johnson 	-6.01543876226	-4.67764901283
Jamaal Franklin 	-6.08742174226	-3.78170649521
Shabazz Muhammad 	-6.16257546812	-5.0453414774
A.J. Price 	-6.17907014922	-8.42710685951
Ricky Ledo 	-6.65571678947	-3.98859386826
Carrick Felix 	-6.91938537698	-5.81234273162
Peyton Siva 	-7.5651436282	-10.6564649115
Nemanja Nedovic 	-8.11790077389	-6.73336804949
Royal Ivey 	-11.1861828633	-13.0728118995
