Anthony Davis 	12.5514266299	12.1594950196
DeAndre Jordan 	10.5328117408	8.96798687452
Dwight Howard 	9.76356211666	6.49537617488
DeMarcus Cousins 	9.58528623791	6.9344114295
Andre Drummond 	9.39625104119	7.71695556967
Joakim Noah 	7.83444918392	6.63879445295
Al Horford 	7.68442649131	6.4174533688
Andrew Bogut 	7.5370625446	5.26141956899
Tim Duncan 	7.29286079661	6.17931776711
Spencer Hawes 	6.89452141473	5.98654810817
Pau Gasol 	6.42710439334	5.24043707864
Brook Lopez 	5.79024637094	5.89337180165
Nikola Vucevic 	5.62110274208	5.05955107391
Chris Bosh 	5.58125751235	5.66999887184
Roy Hibbert 	5.34426734871	4.78391960963
Tyson Chandler 	5.33398321498	4.87853772629
Marcin Gortat 	4.91396321502	4.50465873675
Marc Gasol 	4.66895891544	4.53594058711
Anderson Varejao 	4.65096813771	4.77628215279
Robin Lopez 	4.18804839883	4.81201021621
Miles Plumlee 	3.53396207962	2.41504342115
Larry Sanders 	3.49248102207	2.54857907644
Nikola Pekovic 	3.4066731513	3.31381823988
Andrea Bargnani 	2.38466711523	2.76229382822
Chris Andersen 	2.29335771419	2.83821765286
Jonas Valanciunas 	2.01179331839	1.60607960143
Samuel Dalembert 	1.8249623134	2.02219668458
Chris Kaman 	1.79553628686	1.35985049836
Brandan Wright 	1.75504629697	2.58758766005
Timofey Mozgov 	1.59226962545	1.57193703468
Kevin Garnett 	1.18081176275	1.80356965103
Enes Kanter 	1.10073518403	0.469069053401
Bismack Biyombo 	0.822072086352	0.792171140752
Greg Stiemsma 	0.534531738672	0.503426863974
Tiago Splitter 	0.415568774127	0.218434602853
Kosta Koufos 	0.368046423003	0.341134274163
Andrew Bynum 	0.311063998067	0.511889130557
Gustavo Ayon 	0.0963164034852	-1.19759794184
Andris Biedrins 	0.0144747116766	-1.43284870068
Amar'e Stoudemire 	-0.00919444461553	-0.428088303699
Zaza Pachulia 	-0.0973191789199	0.134058963672
JaVale McGee 	-0.53719660715	0.443357167998
Alexis Ajinca 	-0.545832612024	-0.533204334497
Kelly Olynyk 	-0.701758538472	-0.453588466463
Kyle O'Quinn 	-0.710345838881	-0.300941160704
Steven Adams 	-1.36920926766	-1.53097471244
Tyler Zeller 	-1.51107132417	-0.899687684356
Ian Mahinmi 	-1.52406682388	-1.46886727126
Omer Asik 	-1.68649960339	-1.88722453598
Vitor Faverani 	-1.74473058542	-1.84476701946
Kendrick Perkins 	-1.75325236735	-2.88715706159
Robert Sacre 	-1.76758358187	-1.27965796354
Jeremy Tyler 	-1.97887780099	-1.87932210561
Rudy Gobert 	-2.03006968714	-2.52206680544
Cody Zeller 	-2.27068439667	-1.77557725572
Miroslav Raduljica 	-2.43978734379	-1.00251302491
Greg Oden 	-2.49019003688	-2.2455897002
Hilton Armstrong 	-2.57682557821	-3.62618968681
Greg Smith 	-2.58102323794	-3.15212223496
Daniel Orton 	-2.62561224931	-1.7984675412
Joel Freeland 	-2.67816181419	-1.97926981796
Kevin Seraphin 	-2.73529630534	-1.52997301963
Josh Harrellson 	-2.82715087807	-1.65177863792
Dewayne Dedmon 	-3.11423368666	-3.16810808429
Jeff Withey 	-3.13088434797	-1.61029439853
Marreese Speights 	-3.20218780519	-2.0004552808
Chuck Hayes 	-3.35243108762	-2.00565392192
Gorgui Dieng 	-3.75733881622	-4.3715900269
Hasheem Thabeet 	-3.98072144956	-6.590165834
Meyers Leonard 	-4.0262021042	-1.60001763243
Henry Sims 	-4.12148600562	-3.75222371836
Aron Baynes 	-4.50302871135	-3.03758821458
Bernard James 	-4.56384561578	-3.09539529627
Aaron Gray 	-4.59254637186	-5.16605322707
Alex Len 	-4.67911734876	-3.48097558568
Byron Mullens 	-4.85555222833	-5.7478954826
Nazr Mohammed 	-4.98985657098	-4.89928829186
Viacheslav Kravtsov 	-5.14295737134	-4.99364887825
Cole Aldrich 	-5.20802519854	-3.86004410374
Joel Anthony 	-6.5990469439	-3.81145479797
Hamady N'Diaye 	-6.62938484993	-8.7569523355
Ognjen Kuzmic 	-7.52038340023	-8.07290560017
Erik Murphy 	-8.48111442214	-10.488212683
